shscore
-0.7162042382277083
-0.8884408223325603
-0.8817125956757448
-0.8817125956757448
-0.8884408223325603
-0.8884408223325603
-0.8817125956757448
-0.8290165702707065
-0.8695813180240521
-0.9424679606005688
-0.8838827834127114
-0.8290165702707065
-0.8290165702707065
-0.9424679606005688
-0.9373996467492167
-0.9424679606005688
-0.9424679606005688
-0.9999999999999994
-0.9999999999999994
-0.9424679606005688
-0.7450817314247584
-0.9373996467492167
-0.875966638321127
-0.9424679606005688
-0.8838827834127114
-0.8990877249667675
-0.875966638321127
-0.7249412212507599
-0.9999999999999994
-0.9424679606005688
-0.9424679606005688
-0.9373996467492167
