shscore
-0.7534610217016462
-0.8034698663979715
-0.8955182941161351
-0.7357525738465305
-0.8019637417871475
-0.7054920325177643
-0.7510984322953114
-0.7698218163382317
-0.7326350703441863
-0.7969947669850871
-0.7457007538628786
-0.7627038987510859
-0.9019163398665841
-0.8488495186271505
-0.8897451305713366
-0.7509212184076364
-0.7120620106774302
-0.8082771825248328
-0.8937189384250236
-0.7969947669850871
-0.9461812717964083
-0.929688321867671
-0.8475594305513671
-0.9405913180877383
-0.9405913180877383
-0.9198789733558834
-0.9365659502329434
-0.9472273933586274
-0.9149639616236303
-0.9303707067225615
-0.6822273839921559
-0.9405913180877383
