shscore
-0.999987181085644
-0.9993942115801174
-0.9989459365545655
-0.9974936710840866
-0.8185401529877542
-0.8118028489501438
-0.7980752037593901
-0.8957920765524986
-0.9995046001869576
-0.9978021521162153
-0.9999726100444256
-0.9855336381697939
-0.9966298596738583
-0.9995273513413012
-0.9910859180079904
-0.9999741760291556
-0.8292865855096567
-0.9999885053579562
-0.9997382215852757
-0.9998863930974903
-0.9995659141839576
-0.9999793891064133
-0.9998065455876957
-0.9998790742923629
-0.9998925593471988
-0.999150158257628
-0.9998927545460856
-0.9999870226301087
-0.9952430917824208
-0.9998683843041034
-0.8759387089225403
-0.8015865665017271
