,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,4.062038103739421,3.1979179472302914,0.016949256261189777,0.020608109165656575,tanh,0.012265234549100968,adaptive,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.012265234549100968), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.0645176047242638,-0.09434413811651905,-0.10033129511589017,-0.08639767931889102,0.015663434285699034,5,-0.04821307155511616,-0.04343239344536227,-0.04482824191132479,-0.045491235637267737,0.002007218856652124,4
1,9.162191232045492,4.589225327168459,0.020502646764119465,0.01389634973137491,relu,0.022769438728825062,adaptive,sgd,"OrderedDict([('activation', 'relu'), ('alpha', 0.022769438728825062), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.11119673946578373,-0.127150523817319,-0.14686549648359673,-0.12840425325556648,0.014588669917146713,10,-0.11967178911947328,-0.13718890317437832,-0.11057900231301637,-0.12247989820228933,0.011043423787594838,10
2,4.409373919169108,2.958195215199223,0.016542752583821613,0.015393072928920424,relu,0.046710919722672446,constant,adam,"OrderedDict([('activation', 'relu'), ('alpha', 0.046710919722672446), ('learning_rate', 'constant'), ('solver', 'adam')])",-0.0802672407164445,-0.08833047928417684,-0.08824307598890115,-0.08561359866317415,0.003780614350862903,4,-0.03949379043276934,-0.02971347589176234,-0.03503883476545515,-0.034748700363328944,0.003998063832134341,1
3,9.534660816192627,0.8989981818346297,0.05073626836140951,0.02755313150655564,relu,0.029449360765965018,adaptive,adam,"OrderedDict([('activation', 'relu'), ('alpha', 0.029449360765965018), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.06663825464788083,-0.08275655847304889,-0.09852184649815313,-0.08263888653969428,0.01301668781043811,1,-0.04215376108715316,-0.03363224735461662,-0.03223389857578345,-0.036006635672517745,0.00438400182285991,3
4,10.599138100941977,3.298687907419113,0.03386537233988444,0.016590666953436937,tanh,0.04696315773676419,adaptive,sgd,"OrderedDict([('activation', 'tanh'), ('alpha', 0.04696315773676419), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.11055343891233282,-0.11381194525623993,-0.14317768195284716,-0.12251435537380666,0.014671611247175788,7,-0.12209243977079247,-0.11473972392491179,-0.11033948660510587,-0.11572388343360336,0.004848326479835884,8
5,2.8942516644795737,0.3137135387345674,0.011113961537679037,0.009860624702043215,relu,0.03952427232872611,constant,sgd,"OrderedDict([('activation', 'relu'), ('alpha', 0.03952427232872611), ('learning_rate', 'constant'), ('solver', 'sgd')])",-0.1049714427352414,-0.11964534545150088,-0.13402389304518725,-0.11954689374397649,0.011860817476239545,6,-0.11036208698101528,-0.12357762408650823,-0.10628141406517067,-0.11340704171089806,0.007382119490400712,6
6,3.0562446117401123,1.4600103391490518,0.01148374875386556,0.00874370977481328,tanh,0.026277853862923754,adaptive,sgd,"OrderedDict([('activation', 'tanh'), ('alpha', 0.026277853862923754), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.1069231053500636,-0.11552417512725845,-0.14908287848799034,-0.12384338632177079,0.01818916479545881,8,-0.11643298765733387,-0.11676845813757362,-0.10947264303340323,-0.11422469627610359,0.0033629989222787654,7
7,0.9240254561106364,0.1925616708322235,0.006218512852986653,0.0030449428083292075,tanh,0.0007723140034950456,adaptive,sgd,"OrderedDict([('activation', 'tanh'), ('alpha', 0.0007723140034950456), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.11155318399892754,-0.12202199496227802,-0.14928560492659065,-0.12762026129593207,0.015904702380585032,9,-0.1165842902916847,-0.1207927791171157,-0.11605547474914735,-0.11781084805264924,0.00211956695646851,9
8,1.2956554889678955,0.21374495672798877,0.0025866031646728516,0.0012045177185853462,relu,0.022102599818228288,constant,adam,"OrderedDict([('activation', 'relu'), ('alpha', 0.022102599818228288), ('learning_rate', 'constant'), ('solver', 'adam')])",-0.0722541487310394,-0.08470687573795374,-0.09691940448875362,-0.08462680965258225,0.01006970765321694,2,-0.039777544485723966,-0.03191735388936477,-0.03277605750959322,-0.034823651961560655,0.003520429077311385,2
9,1.4910269578297932,0.36156900968578004,0.0016105969746907551,2.1750895596344444e-05,tanh,0.04526125023628584,constant,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.04526125023628584), ('learning_rate', 'constant'), ('solver', 'adam')])",-0.0675306821964717,-0.09298346476587241,-0.09588563780438905,-0.0854665949222444,0.012737827550679492,3,-0.052556466115038974,-0.041989961733217604,-0.04864083818229877,-0.04772908867685178,0.004361667806644203,5
