shscore
-0.9999841203507971
-0.9999691688674985
-0.9999784804554965
-0.9999797152193385
-0.999979305157623
-0.965465890149482
-0.9999785537068231
-0.9999800127946704
-0.9999786015677202
-0.999978433319641
-0.992297730983965
-0.9650955391149224
-0.9999784756112093
-0.9999822727706489
-0.9999805324741026
8.33341555520017
-0.9999764494673011
7.018471079418142
-0.9993813455866617
-0.9999802381957473
-0.9999787124444126
-0.9999814046784327
-0.9999803312767149
-0.9999781278523869
