shscore
-0.36050598405866763
-0.3720567871663608
-0.3718974611261069
-0.36611142421161147
-0.38542597962466696
-0.37041954585196546
-0.372286287696666
-0.3705031321893996
-0.38110220474743584
-0.37237270212510976
-0.35281078654215536
-0.37133629211882296
-0.40182923941325593
-0.8141477892196467
-0.4154463921830317
-0.394901964922841
-0.385383894006825
-0.3695372885533772
-0.367117808013515
-0.34687212896324804
-0.40502674220313295
-0.37038281702237447
-0.3263633664423322
-0.37027262510361664
