Trial #,SVC - VHD - accuracy,SVC - Cath - accuracy,SVC - VHD - balanced accuracy,SVC - Cath - balanced accuracy,SVC - VHD - f1 score,SVC - Cath - f1 score,SVC - VHD - jaccard score,SVC - Cath - jaccard score,GradientBoosting - VHD - accuracy,GradientBoosting - Cath - accuracy,GradientBoosting - VHD - balanced accuracy,GradientBoosting - Cath - balanced accuracy,GradientBoosting - VHD - f1 score,GradientBoosting - Cath - f1 score,GradientBoosting - VHD - jaccard score,GradientBoosting - Cath - jaccard score,GaussianNB - VHD - accuracy,GaussianNB - Cath - accuracy,GaussianNB - VHD - balanced accuracy,GaussianNB - Cath - balanced accuracy,GaussianNB - VHD - f1 score,GaussianNB - Cath - f1 score,GaussianNB - VHD - jaccard score,GaussianNB - Cath - jaccard score,DecisionTree - VHD - accuracy,DecisionTree - Cath - accuracy,DecisionTree - VHD - balanced accuracy,DecisionTree - Cath - balanced accuracy,DecisionTree - VHD - f1 score,DecisionTree - Cath - f1 score,DecisionTree - VHD - jaccard score,DecisionTree - Cath - jaccard score,KNeighbors - VHD - accuracy,KNeighbors - Cath - accuracy,KNeighbors - VHD - balanced accuracy,KNeighbors - Cath - balanced accuracy,KNeighbors - VHD - f1 score,KNeighbors - Cath - f1 score,KNeighbors - VHD - jaccard score,KNeighbors - Cath - jaccard score,AdaBoost - VHD - accuracy,AdaBoost - Cath - accuracy,AdaBoost - VHD - balanced accuracy,AdaBoost - Cath - balanced accuracy,AdaBoost - VHD - f1 score,AdaBoost - Cath - f1 score,AdaBoost - VHD - jaccard score,AdaBoost - Cath - jaccard score,RandomForest - VHD - accuracy,RandomForest - Cath - accuracy,RandomForest - VHD - balanced accuracy,RandomForest - Cath - balanced accuracy,RandomForest - VHD - f1 score,RandomForest - Cath - f1 score,RandomForest - VHD - jaccard score,RandomForest - Cath - jaccard score,MLPClassifier - VHD - accuracy,MLPClassifier - Cath - accuracy,MLPClassifier - VHD - balanced accuracy,MLPClassifier - Cath - balanced accuracy,MLPClassifier - VHD - f1 score,MLPClassifier - Cath - f1 score,MLPClassifier - VHD - jaccard score,MLPClassifier - Cath - jaccard score,QuadraticDiscriminantAnalysis - VHD - accuracy,QuadraticDiscriminantAnalysis - Cath - accuracy,QuadraticDiscriminantAnalysis - VHD - balanced accuracy,QuadraticDiscriminantAnalysis - Cath - balanced accuracy,QuadraticDiscriminantAnalysis - VHD - f1 score,QuadraticDiscriminantAnalysis - Cath - f1 score,QuadraticDiscriminantAnalysis - VHD - jaccard score,QuadraticDiscriminantAnalysis - Cath - jaccard score
36,0.5573770491803278,0.7213114754098361,0.775,0.7213114754098361,0.6995336762655643,0.8380952380952381,0.5417642466822795,0.7213114754098361,0.4098360655737705,0.5901639344262295,0.2111344537815126,0.4582066869300912,0.41448495228774157,0.6032391722502776,0.2780054644808743,0.46297343131712837,0.19672131147540983,0.639344262295082,0.23800505050505052,0.42328042328042326,0.1778794975516287,0.6960800713728115,0.09983976334278319,0.5656450463292942,0.39344262295081966,0.5409836065573771,0.31547619047619047,0.42914438502673796,0.3756933316898805,0.5409836065573771,0.24379391100702574,0.4000619996717665,0.4918032786885246,0.6721311475409836,0.34966148944643566,0.4571428571428572,0.5049180327868852,0.7418777943368108,0.34438937603253267,0.6159250585480094,0.3770491803278688,0.6229508196721312,0.23472222222222222,0.4115566037735849,0.4188772975658222,0.6733276998478959,0.27230371009490945,0.541256830601093,0.4262295081967213,0.7213114754098361,0.2790346907993967,0.6144067796610169,0.4445855827246745,0.8110272498052388,0.29218244674919147,0.6949908925318762,0.47540983606557374,0.7213114754098361,0.4691558441558441,0.7213114754098361,0.5011709601873536,0.8380952380952381,0.33574201898188094,0.7213114754098361,0.4262295081967213,0.6229508196721312,0.314373897707231,0.5387596899224806,0.4286146197258801,0.6197313521225336,0.2812698657317332,0.4711855696592836
37,0.4262295081967213,0.819672131147541,0.4262295081967213,0.819672131147541,0.5977011494252873,0.9009009009009009,0.4262295081967213,0.819672131147541,0.4918032786885246,0.6557377049180327,0.3257472826086957,0.5048611111111111,0.5041180252356866,0.6329211005656218,0.34635659249813583,0.5033917467495761,0.26229508196721313,0.7049180327868853,0.4242277992277992,0.45940170940170943,0.2036339209916838,0.7167791706846672,0.12100299665080204,0.6044866264020707,0.45901639344262296,0.639344262295082,0.39958333333333335,0.5219298245614035,0.47612627455010986,0.6069375148491329,0.3156573506554444,0.47069755093913856,0.39344262295081966,0.6721311475409836,0.39230769230769236,0.5130434782608696,0.4273044880408492,0.653741067675494,0.2723935754978657,0.5261385700592327,0.4098360655737705,0.6885245901639344,0.2620192307692308,0.4914965986394558,0.4371584699453553,0.6833264937327661,0.2929710679972278,0.5633310840312785,0.4426229508196721,0.8524590163934426,0.45072463768115945,0.923728813559322,0.5029099471322581,0.8974397538091327,0.34066463912172684,0.8256333830104322,0.47540983606557374,0.8360655737704918,0.6232142857142857,0.9166666666666667,0.5809289187550786,0.8969200198708396,0.41478924999201094,0.8211624441132638,0.45901639344262296,0.6557377049180327,0.33616231438812083,0.4756838905775076,0.4725001774182102,0.6404056109514958,0.33241311929836526,0.5162061925414064
38,0.47540983606557374,0.7868852459016393,0.47540983606557374,0.7868852459016393,0.6444444444444446,0.8807339449541284,0.47540983606557374,0.7868852459016393,0.5081967213114754,0.6065573770491803,0.2736024844720497,0.4981203007518797,0.5159631147540984,0.5827868852459017,0.3541642444676976,0.4431159866880316,0.29508196721311475,0.6885245901639344,0.4236111111111111,0.49215686274509807,0.1860251722201679,0.7041188794574397,0.11835668958223163,0.5824369203085513,0.3442622950819672,0.5409836065573771,0.19821428571428573,0.48888888888888893,0.33539769277474196,0.5012942191544435,0.20789865871833085,0.3571783407848982,0.45901639344262296,0.6065573770491803,0.45851293103448276,0.37,0.4787211579068607,0.618936099029776,0.3147905650682093,0.4971781779091642,0.4426229508196721,0.6229508196721312,0.3568868407578085,0.4826388888888889,0.4236338797814208,0.6095297142544539,0.28253741981468283,0.4754315780319172,0.5081967213114754,0.7540983606557377,0.5303951367781155,0.3898305084745763,0.5559144763147372,0.8316224911904397,0.3900027181808809,0.7293738242407954,0.5573770491803278,0.7213114754098361,0.4303232998885173,0.38596491228070173,0.5973287136547858,0.7831381733021077,0.4359526597524256,0.6740123622682075,0.0,0.6065573770491803,0.0,0.5190476190476191,0.0,0.5781537652318751,0.0,0.4340628280707421
39,0.4262295081967213,0.6557377049180327,0.4262295081967213,0.6557377049180327,0.5977011494252873,0.7920792079207921,0.4262295081967213,0.6557377049180327,0.3114754098360656,0.5901639344262295,0.21323529411764708,0.4931972789115646,0.3260307998012916,0.6253286223814865,0.19856459330143544,0.4780974482560273,0.22950819672131148,0.639344262295082,0.23750548967940274,0.5476190476190476,0.2750324443732188,0.7026508545517963,0.16232645697701778,0.5632334652345959,0.2786885245901639,0.4918032786885246,0.1515151515151515,0.4134366925064599,0.2958068062384479,0.5021650283352831,0.17807377049180328,0.355265212210855,0.39344262295081966,0.6721311475409836,0.27525252525252525,0.6227272727272727,0.426689352309567,0.7051457194899817,0.27607726317178705,0.5632236615843172,0.3114754098360656,0.6229508196721312,0.21904761904761905,0.5631944444444444,0.3237161029421175,0.6373374338658812,0.19714711517990208,0.4846994535519126,0.32786885245901637,0.639344262295082,0.26700680272108845,0.49425287356321834,0.4074316939890711,0.741468718634995,0.2652387961224179,0.6043240674744595,0.4918032786885246,0.6557377049180327,0.5034965034965035,0.6557377049180327,0.5422665716322167,0.7920792079207921,0.37214550975604754,0.6557377049180327,0.3770491803278688,0.5901639344262295,0.3098484848484848,0.5208333333333333,0.40200072526290775,0.6058015585498709,0.261424367981745,0.4531512908033267
40,0.5245901639344263,0.7049180327868853,0.5245901639344263,0.7049180327868853,0.6881720430107526,0.8269230769230769,0.5245901639344263,0.7049180327868853,0.4262295081967213,0.6065573770491803,0.26276260504201676,0.44313725490196076,0.422875398766056,0.6460212267676516,0.2780770231589904,0.508581443563383,0.21311475409836064,0.6557377049180327,0.17333333333333334,0.5695652173913044,0.20893603342976533,0.6655838175455048,0.14020707506471095,0.5208147044212618,0.4262295081967213,0.5573770491803278,0.40090151002929914,0.41025641025641024,0.4010946441095693,0.5809124772636143,0.2596125186289121,0.44148278736430624,0.36065573770491804,0.5737704918032787,0.24942528735632186,0.4200680272108843,0.3607133259108535,0.6024946543121881,0.22293192652017207,0.4633429921009804,0.4262295081967213,0.6721311475409836,0.35942028985507246,0.5459905660377358,0.4087157183175919,0.7181063472047078,0.26250765902639706,0.5863543638017057,0.5245901639344263,0.7049180327868853,0.35679214402618653,0.6096491228070176,0.5641557722902399,0.7781520119225037,0.4033280206435944,0.6559044178938594,0.5409836065573771,0.6885245901639344,0.536904761904762,0.35,0.561872650467,0.802164571064778,0.39371584699453555,0.6772373018005912,0.0,0.5901639344262295,0.0,0.5150375939849624,0.0,0.5870364096015013,0.0,0.4358444305562232
41,0.47540983606557374,0.7213114754098361,0.47540983606557374,0.7213114754098361,0.6444444444444446,0.8380952380952381,0.47540983606557374,0.7213114754098361,0.4918032786885246,0.6557377049180327,0.5535714285714286,0.5127450980392156,0.4998332062523828,0.6876809510114084,0.33952137195187804,0.5538439796495195,0.29508196721311475,0.7377049180327869,0.3584307992202729,0.8666666666666667,0.2780662357289057,0.8341039652515061,0.1722775175644028,0.7222757955641274,0.36065573770491804,0.6721311475409836,0.3688660477453581,0.5804347826086957,0.36521792025304906,0.6787340619307832,0.2246541099872108,0.5366273071191103,0.47540983606557374,0.6885245901639344,0.48351648351648346,0.5725490196078431,0.5137674083971426,0.7174256223436551,0.34569428042736394,0.5858873841767641,0.45901639344262296,0.6885245901639344,0.2982142857142857,0.5554245283018868,0.4755029806259315,0.7301402737873923,0.3196008553100499,0.6021121332031452,0.5081967213114754,0.7049180327868853,0.5166666666666666,0.5287356321839081,0.5660511935576646,0.7879459980713597,0.3991172761664565,0.6681622088006901,0.45901639344262296,0.7213114754098361,0.4615942028985507,0.7213114754098361,0.5128904227782571,0.8380952380952381,0.3487866502144662,0.7213114754098361,0.45901639344262296,0.5901639344262295,0.2453817733990148,0.4302721088435374,0.4836508041857482,0.6144775311973839,0.32835219720465625,0.47747831187675593
42,0.5409836065573771,0.6721311475409836,0.5409836065573771,0.6721311475409836,0.7021276595744682,0.8039215686274509,0.5409836065573771,0.6721311475409836,0.47540983606557374,0.5737704918032787,0.2537037037037037,0.45153061224489793,0.49466008935838024,0.6081056466302367,0.33666057982313957,0.4635387224420577,0.18032786885245902,0.6885245901639344,0.3011904761904762,0.6375661375661376,0.20011591323066732,0.7421979356405588,0.12166276346604214,0.6101211689237349,0.3442622950819672,0.6229508196721312,0.1989655172413793,0.5676691729323309,0.33895548043977336,0.6255134029181038,0.21115998045226356,0.4701116510182293,0.45901639344262296,0.5901639344262295,0.31874298540965207,0.46636363636363637,0.48103928240024746,0.6293896478983735,0.31929046563192903,0.48568602115803927,0.4426229508196721,0.5081967213114754,0.294168391994479,0.34778911564625853,0.4306138009912314,0.5478142076502732,0.2859788776796974,0.4079851930195664,0.45901639344262296,0.6721311475409836,0.44989106753812635,0.5889830508474576,0.4878363675171405,0.7767511177347242,0.32437857730597774,0.6463700234192037,0.4426229508196721,0.6885245901639344,0.42391304347826086,0.6781609195402298,0.47370766727701324,0.7768922294937974,0.3137993154386597,0.649307347279006,0.01639344262295082,0.6721311475409836,0.01639344262295082,0.5954545454545455,0.03225806451612903,0.7364964270701977,0.01639344262295082,0.6035588762995551
43,0.4918032786885246,0.7213114754098361,0.4918032786885246,0.7213114754098361,0.6593406593406593,0.8380952380952381,0.4918032786885246,0.7213114754098361,0.45901639344262296,0.5901639344262295,0.37592592592592594,0.5158536585365854,0.48796285681531587,0.5807813599520445,0.33063979125389836,0.4300754771405221,0.26229508196721313,0.6229508196721312,0.3605097464205624,0.4529411764705883,0.2631614021058243,0.6579362796791615,0.15181498829039813,0.5232564601278133,0.4098360655737705,0.5737704918032787,0.29223057644110273,0.5053571428571428,0.4368370298939248,0.5614856814166564,0.2883457526080477,0.41030178837555886,0.4098360655737705,0.639344262295082,0.2768627450980392,0.4668803418803419,0.4463487332339791,0.6798024379991593,0.2911787665886026,0.5468880244512365,0.4262295081967213,0.6885245901639344,0.43520309477756286,0.5303030303030303,0.4804449648711943,0.7457036509067871,0.3305750715586781,0.6206485928630968,0.45901639344262296,0.7213114754098361,0.4445187165775401,0.6144067796610169,0.5177718702308867,0.8110272498052388,0.35307230393463956,0.6949908925318762,0.39344262295081966,0.7049180327868853,0.3449197860962567,0.35833333333333334,0.4518288780583862,0.8133669609079446,0.30198846387370976,0.6933619994625101,0.4098360655737705,0.5901639344262295,0.35039251207729466,0.3931372549019608,0.4390815118785862,0.6281916083469147,0.2864127531944616,0.4940100882723834
44,0.5081967213114754,0.7049180327868853,0.5081967213114754,0.7049180327868853,0.673913043478261,0.8269230769230769,0.5081967213114754,0.7049180327868853,0.5573770491803278,0.6885245901639344,0.30059523809523814,0.6057692307692308,0.5645365474835373,0.7050865580743951,0.4050411455970971,0.5661997019374069,0.29508196721311475,0.639344262295082,0.36087662337662335,0.5029411764705882,0.2145052028772959,0.6755194578703475,0.12838759019718687,0.5386093838326739,0.3442622950819672,0.4918032786885246,0.23716692789968655,0.4376430205949657,0.3243883399021344,0.47650075772160266,0.2035261958284054,0.33047098620869114,0.3770491803278688,0.6229508196721312,0.19411057692307693,0.45726495726495725,0.3835239013638242,0.6679321253954559,0.24323293938238658,0.5319477632675743,0.5573770491803278,0.6885245901639344,0.3053668478260869,0.5753968253968254,0.5539617486338798,0.7393882034814939,0.4023419203747073,0.6108998406906829,0.5245901639344263,0.7049180327868853,0.5050724637681159,0.7049180327868853,0.5757398339365553,0.8269230769230769,0.4147082425770951,0.7049180327868853,0.5901639344262295,0.7049180327868853,0.6274038461538461,0.7049180327868853,0.6388200216249276,0.8269230769230769,0.4747140931425839,0.7049180327868853,0.4426229508196721,0.6229508196721312,0.2403846153846154,0.5401069518716578,0.44244905702135734,0.6261702872217287,0.29151817533856017,0.4773318258903335
45,0.5245901639344263,0.6885245901639344,0.5245901639344263,0.6885245901639344,0.6881720430107526,0.8155339805825244,0.5245901639344263,0.6885245901639344,0.3770491803278688,0.5573770491803278,0.27604166666666663,0.4760981912144703,0.3841021730842547,0.5607547759910343,0.24128592718756656,0.41115339578454335,0.13114754098360656,0.6065573770491803,0.10702614379084968,0.44764957264957267,0.15994771526605306,0.6558871891972696,0.09289617486338798,0.5170453331053498,0.36065573770491804,0.6229508196721312,0.25,0.5296352583586627,0.36848758112017516,0.640923882404818,0.24296659945647409,0.4950234192037471,0.4098360655737705,0.6721311475409836,0.38907657657657657,0.5661375661375662,0.4445623166304763,0.7273013871374527,0.29058180649308907,0.5949566200506304,0.36065573770491804,0.6557377049180327,0.22053872053872053,0.5365566037735849,0.35080205206053167,0.705934234493337,0.22513661202185795,0.5706613906161673,0.4262295081967213,0.6885245901639344,0.39598997493734334,0.597457627118644,0.4705361098803721,0.7883846932702637,0.3134107468123862,0.6625683060109291,0.5245901639344263,0.6885245901639344,0.49145299145299143,0.6885245901639344,0.6104605776736924,0.8155339805825244,0.45081967213114754,0.6885245901639344,0.36065573770491804,0.4918032786885246,0.16666666666666666,0.39728682170542634,0.4176013805004314,0.49568140947118766,0.29386763812993316,0.3541881421873442
46,0.5081967213114754,0.7049180327868853,0.5081967213114754,0.7049180327868853,0.673913043478261,0.8269230769230769,0.5081967213114754,0.7049180327868853,0.3442622950819672,0.5737704918032787,0.18981481481481483,0.44756838905775076,0.349683422700159,0.5909380692167576,0.220264116575592,0.44884115319389484,0.3770491803278688,0.639344262295082,0.3652285848026213,0.34210526315789475,0.3366521327586901,0.7288524590163935,0.21507910996821317,0.597420048374093,0.3770491803278688,0.5409836065573771,0.27090909090909093,0.46646341463414637,0.36624649859943975,0.5343687086568881,0.230622023876268,0.38574267262791856,0.5081967213114754,0.6065573770491803,0.3333333333333333,0.4719387755102041,0.5472760390793179,0.6330719885958659,0.38485558157689304,0.49274543056340675,0.4098360655737705,0.6229508196721312,0.2638888888888889,0.45726495726495725,0.4135904868257562,0.6679321253954559,0.2674318277584927,0.5319477632675743,0.4918032786885246,0.6885245901639344,0.3166666666666667,0.35,0.5375202031863311,0.802164571064778,0.3763800602208096,0.6772373018005912,0.4918032786885246,0.6885245901639344,0.47430555555555554,0.35,0.5485092512702521,0.802164571064778,0.38344870249688023,0.6772373018005912,0.45901639344262296,0.6557377049180327,0.32497013142174436,0.4482142857142857,0.48802358704929116,0.7304261431132419,0.3282601280173365,0.6004470938897168
47,0.45901639344262296,0.7049180327868853,0.45901639344262296,0.7049180327868853,0.6292134831460674,0.8269230769230769,0.45901639344262296,0.7049180327868853,0.4426229508196721,0.6229508196721312,0.3026196928635953,0.5401069518716578,0.4727963886909004,0.6261702872217287,0.31753235547886105,0.4773318258903335,0.2459016393442623,0.6721311475409836,0.24166666666666667,0.4758771929824561,0.22324403571904575,0.7535022354694486,0.15139826422372227,0.6260733801717409,0.4426229508196721,0.5901639344262295,0.26063049853372433,0.5150375939849624,0.4287190886357321,0.5870364096015013,0.2848225274454782,0.4358444305562232,0.45901639344262296,0.6721311475409836,0.32407407407407407,0.5459905660377358,0.47221311475409833,0.7181063472047078,0.31518696394873585,0.5863543638017057,0.39344262295081966,0.7213114754098361,0.23809523809523808,0.656084656084656,0.3897149150675647,0.7668210241676525,0.25985982418626746,0.6430831176301409,0.45901639344262296,0.7049180327868853,0.46256684491978606,0.7049180327868853,0.4998178506375228,0.8269230769230769,0.33768446883200987,0.7049180327868853,0.5245901639344263,0.7049180327868853,0.6621212121212121,0.7049180327868853,0.615538334630712,0.8269230769230769,0.4516777033029153,0.7049180327868853,0.01639344262295082,0.5901639344262295,0.01639344262295082,0.4591346153846154,0.03225806451612903,0.6119559974663096,0.01639344262295082,0.47054429459743197
48,0.6065573770491803,0.7377049180327869,0.8,0.7377049180327869,0.7393442622950819,0.8490566037735848,0.5910267471958586,0.7377049180327869,0.5081967213114754,0.639344262295082,0.32968092566619916,0.5151975683890577,0.49889894788353306,0.6474459491565693,0.34576340741700684,0.50841795535497,0.2786885245901639,0.819672131147541,0.3208333333333333,0.9017857142857143,0.24585713226021808,0.8570810242616768,0.14754098360655737,0.7633196721311475,0.4098360655737705,0.6721311475409836,0.2887577639751553,0.5442176870748299,0.38233095051655763,0.6885744182570133,0.24667636552882452,0.5542134023583549,0.5081967213114754,0.7213114754098361,0.5537757437070938,0.6068376068376069,0.5232935074557749,0.7502720973466285,0.3554363415209775,0.6263198981059206,0.39344262295081966,0.7049180327868853,0.26666666666666666,0.60790273556231,0.39386842665531197,0.7115466856735567,0.25259284041485447,0.5757078986587183,0.5901639344262295,0.7049180327868853,0.5582706766917294,0.3644067796610169,0.6242118537200505,0.7998108448928121,0.46117780068499986,0.6818059661381349,0.5245901639344263,0.7377049180327869,0.5056306306306306,0.7377049180327869,0.5485927960768543,0.8490566037735848,0.38087723912217647,0.7377049180327869,0.4262295081967213,0.7540983606557377,0.25632440476190477,0.6727272727272727,0.42447004686257594,0.7703959351931742,0.28117891599341127,0.6476474345326806
49,0.5081967213114754,0.7540983606557377,0.5081967213114754,0.7540983606557377,0.673913043478261,0.8598130841121495,0.5081967213114754,0.7540983606557377,0.5573770491803278,0.6065573770491803,0.31176470588235294,0.512531328320802,0.5602979559517873,0.5923555711405277,0.4120866282144307,0.44714527981910684,0.3114754098360656,0.7049180327868853,0.425,0.475,0.2177372630912039,0.7642237222757955,0.13797814207650275,0.6469370146678171,0.5737704918032787,0.5573770491803278,0.39264354066985646,0.46585365853658534,0.5597611063799588,0.53848017443269,0.4103855811324227,0.3960588939296947,0.5409836065573771,0.7377049180327869,0.2840501792114696,0.6164529914529915,0.5606557377049181,0.7624623619939779,0.39759420906961895,0.6426804716709806,0.5245901639344263,0.6065573770491803,0.45686141304347827,0.44150641025641024,0.5174145829883534,0.616423339478798,0.3532786885245901,0.4831897749374826,0.6065573770491803,0.7049180327868853,0.6078811369509044,0.475,0.6536844721570831,0.7642237222757955,0.4900273224043716,0.6469370146678171,0.5409836065573771,0.7540983606557377,0.5470085470085471,0.7540983606557377,0.6212596286786489,0.8598130841121495,0.4613015399900645,0.7540983606557377,0.0,0.6065573770491803,0.0,0.49264705882352944,0.0,0.5986338797814207,0.0,0.4574140268704548
50,0.47540983606557374,0.6885245901639344,0.47540983606557374,0.6885245901639344,0.6444444444444446,0.8155339805825244,0.47540983606557374,0.6885245901639344,0.3770491803278688,0.5081967213114754,0.21651785714285715,0.40641711229946526,0.3672591853188467,0.5161392807218197,0.23371991628880365,0.37355465337376026,0.29508196721311475,0.639344262295082,0.2003831417624521,0.5318181818181817,0.3189700760407739,0.6717510097410312,0.21976542716246833,0.531050198004469,0.3770491803278688,0.47540983606557374,0.23941798941798942,0.3884711779448622,0.34601873536299765,0.47540983606557374,0.22208862429983284,0.33534684648308166,0.3770491803278688,0.6229508196721312,0.2526395173453997,0.4931372549019608,0.38979963570127507,0.6632141359251629,0.24449648711943794,0.5234378397182241,0.4426229508196721,0.6885245901639344,0.26041666666666663,0.6045454545454545,0.4225177853386947,0.7486361331755957,0.2808743169398907,0.6196875481782209,0.5737704918032787,0.6557377049180327,0.5804878048780489,0.3389830508474576,0.6056206088992976,0.7661093978250284,0.43820485990001157,0.6342381080354742,0.5081967213114754,0.6885245901639344,0.7457627118644068,0.6885245901639344,0.641852955787382,0.8155339805825244,0.477751756440281,0.6885245901639344,0.3770491803278688,0.5737704918032787,0.19791666666666666,0.5166666666666666,0.4528216363224296,0.5683126749300279,0.3163934426229509,0.41303747861124906
51,0.5737704918032787,0.639344262295082,0.5737704918032787,0.639344262295082,0.7291666666666666,0.78,0.5737704918032787,0.639344262295082,0.47540983606557374,0.5737704918032787,0.3044117647058824,0.46372549019607845,0.46859903381642504,0.6252732240437159,0.32159711872826624,0.47823629169022047,0.18032786885245902,0.6721311475409836,0.29215229215229216,0.8305084745762712,0.20797570631959125,0.7752871640459463,0.12553537143701077,0.6423248882265276,0.45901639344262296,0.5901639344262295,0.2375319693094629,0.535427807486631,0.46479581406399356,0.6040910172847759,0.3116104146576663,0.4483340922890104,0.39344262295081966,0.639344262295082,0.28708133971291866,0.5720338983050848,0.40962780042248076,0.7528158804505408,0.2586837728676645,0.6139938227607508,0.4262295081967213,0.5901639344262295,0.453939393939394,0.4576719576719577,0.41706846673095455,0.6631047247396924,0.27609954448361945,0.5186420096117235,0.5409836065573771,0.6065573770491803,0.5324675324675324,0.3135593220338983,0.5636451301832207,0.7303445968551355,0.3947215440065108,0.5866702499328137,0.4918032786885246,0.6557377049180327,0.47128378378378377,0.6129807692307692,0.5147789369100844,0.6821933295647258,0.3509298801487808,0.534153005464481,0.01639344262295082,0.6885245901639344,0.01639344262295082,0.6794871794871795,0.03225806451612903,0.7315857067311324,0.01639344262295082,0.5933830104321909
52,0.36065573770491804,0.7704918032786885,0.36065573770491804,0.7704918032786885,0.5301204819277109,0.8703703703703703,0.36065573770491804,0.7704918032786885,0.3770491803278688,0.6229508196721312,0.2807017543859649,0.4519230769230769,0.4065573770491803,0.6279487425302783,0.2585868228296587,0.4971825507085301,0.21311475409836064,0.6885245901639344,0.2206439393939394,0.375,0.22731904556566,0.7486869329937929,0.13000097580015613,0.6320881483472184,0.2786885245901639,0.5245901639344263,0.19025735294117646,0.43392857142857144,0.2960684124618551,0.4961748633879781,0.17924297924297922,0.36014344262295084,0.36065573770491804,0.639344262295082,0.3686813186813187,0.42254901960784313,0.395104336433068,0.6620385859261737,0.24624144275555707,0.5366357804704204,0.3442622950819672,0.6721311475409836,0.25192577030812324,0.48235294117647054,0.34701507868030734,0.692762350841976,0.21694281289266823,0.5675566445224683,0.3442622950819672,0.7377049180327869,0.3630434782608696,0.3813559322033898,0.401314166535848,0.8212186823383855,0.2533000058518153,0.7135178715399086,0.36065573770491804,0.7704918032786885,0.3818027210884354,0.7704918032786885,0.4338489956130224,0.8703703703703703,0.2809870760690433,0.7704918032786885,0.11475409836065574,0.7049180327868853,0.11475409836065574,0.5117924528301887,0.2058823529411765,0.7363040238450075,0.11475409836065574,0.6168935815504306
53,0.5573770491803278,0.7868852459016393,0.5573770491803278,0.7868852459016393,0.7157894736842105,0.8807339449541284,0.5573770491803278,0.7868852459016393,0.4918032786885246,0.639344262295082,0.33266488413547235,0.5153743315508021,0.5,0.6231408885721074,0.34137392661982824,0.48578571270547116,0.21311475409836064,0.6721311475409836,0.14868372265480165,0.48090909090909095,0.25548457087753135,0.6824467491914799,0.1626733921815889,0.558210614059461,0.5081967213114754,0.639344262295082,0.29500000000000004,0.5732265446224256,0.4932258960822451,0.6102215444571526,0.3443924017694509,0.4601679124008124,0.5245901639344263,0.6557377049180327,0.5258064516129032,0.47108843537414963,0.5451206309928859,0.6608484029068785,0.37487435349160225,0.5344721359798011,0.45901639344262296,0.639344262295082,0.24351851851851852,0.4623397435897436,0.4599991635998662,0.639344262295082,0.3060139885814991,0.5112299712883208,0.5901639344262295,0.7213114754098361,0.5766590389016018,0.38596491228070173,0.6163934426229508,0.7831381733021077,0.4485842026825633,0.6740123622682075,0.5573770491803278,0.7868852459016393,0.5330188679245282,0.6483050847457628,0.6341812700207274,0.854072825698381,0.4774673126700736,0.759992193598751,0.01639344262295082,0.6721311475409836,0.01639344262295082,0.44017094017094016,0.03225806451612903,0.6953800298062593,0.01639344262295082,0.5753317720530835
54,0.4098360655737705,0.8032786885245902,0.4098360655737705,0.8032786885245902,0.5813953488372093,0.8909090909090909,0.4098360655737705,0.8032786885245902,0.4426229508196721,0.6065573770491803,0.32379438261791205,0.418693009118541,0.45732416710735063,0.5955233291298865,0.3003207412687099,0.47147540983606556,0.18032786885245902,0.7049180327868853,0.2544934640522876,0.39090909090909093,0.17903651838497336,0.7455863808322823,0.10105741253282237,0.6355818328406342,0.26229508196721313,0.5573770491803278,0.1750331711632021,0.45892857142857146,0.27286721306927864,0.5193991861886503,0.16039366566298652,0.38490672696438666,0.47540983606557374,0.7049180327868853,0.2512285012285012,0.5019607843137255,0.5057429931253304,0.7153800298062594,0.3430351835873837,0.5973881633787164,0.47540983606557374,0.6885245901639344,0.3955799549549549,0.44978632478632474,0.485668669595099,0.7061469613003454,0.3265608650156958,0.5898907103825137,0.5245901639344263,0.7377049180327869,0.5349099099099099,0.39473684210526316,0.5640483260789977,0.7933807609031859,0.3930896540905169,0.6893308250470304,0.45901639344262296,0.7213114754098361,0.5281818181818182,0.39285714285714285,0.5237494745691467,0.7693989071038251,0.35820810564663025,0.6621875839828003,0.09836065573770492,0.6557377049180327,0.09836065573770492,0.47275641025641024,0.1791044776119403,0.6506270069291871,0.09836065573770492,0.5253391642606037
