,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,13.15183655420939,3.863928067468036,0.02048770586649577,0.0036915620455825423,relu,0.01699125507255993,adaptive,sgd,"OrderedDict([('activation', 'relu'), ('alpha', 0.01699125507255993), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.6937452147146687,-0.6921318213547749,-0.6703866894787917,-0.6854212418494118,0.010651418787251643,147,-0.6937798280921067,-0.6908256836289633,-0.6693575224925307,-0.6846543447378669,0.010883514153107605,147
1,20.875396490097046,4.542049362534032,0.02215862274169922,0.004311493805245189,relu,0.04446797691445977,constant,adam,"OrderedDict([('activation', 'relu'), ('alpha', 0.04446797691445977), ('learning_rate', 'constant'), ('solver', 'adam')])",-0.25203723305615255,-0.41264727437320015,-0.3285985976683119,-0.3310943683658882,0.06559251988093914,141,-0.35249860967511004,-0.2500380264233635,-0.298118001100995,-0.3002182123998229,0.04185571204106488,139
2,22.199578205744427,4.529852575599468,0.021320422490437824,0.005998892107698372,relu,0.027565638210565183,adaptive,adam,"OrderedDict([('activation', 'relu'), ('alpha', 0.027565638210565183), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.24075521200948194,-0.40727901313530923,-0.32747731651250556,-0.32517051388576557,0.06800262293528375,130,-0.34190125246363795,-0.2546231787018385,-0.30061933680402725,-0.29904792265650126,0.03564844593816876,137
3,20.98310351371765,2.654072774206418,0.024770100911458332,0.005792381828826437,relu,0.02294612891828823,constant,adam,"OrderedDict([('activation', 'relu'), ('alpha', 0.02294612891828823), ('learning_rate', 'constant'), ('solver', 'adam')])",-0.2515945659986003,-0.4345715372304334,-0.335074780774235,-0.3404136280010896,0.0747953673591154,144,-0.34365204792518983,-0.25471710019209853,-0.3017573917149899,-0.3000421799440927,0.036327791892123845,138
4,5.032828172047933,3.2500479709992134,0.020845333735148113,0.003373548033579781,tanh,0.04583953444557321,constant,sgd,"OrderedDict([('activation', 'tanh'), ('alpha', 0.04583953444557321), ('learning_rate', 'constant'), ('solver', 'sgd')])",-0.6871171842852991,-0.6927417292618826,-0.6926944468776564,-0.6908511201416127,0.0026403619247195,150,-0.6858111091989401,-0.6920357585004541,-0.6927957481364477,-0.6902142052786139,0.003128880244521368,150
5,21.54822572072347,7.16052119725625,0.022765239079793293,0.0025234754653397813,tanh,0.03065195635509748,adaptive,sgd,"OrderedDict([('activation', 'tanh'), ('alpha', 0.03065195635509748), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.6202727986104805,-0.6622345820886707,-0.6795873535639805,-0.6540315780877105,0.02490008116871335,146,-0.6225314065069962,-0.6574264190712042,-0.68099371716673,-0.6536505142483101,0.024016015973269036,146
6,20.00393271446228,4.236441274985625,0.019950469334920246,0.003472374515791294,relu,0.038009527861748126,adaptive,adam,"OrderedDict([('activation', 'relu'), ('alpha', 0.038009527861748126), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.2462164218949182,-0.40825297686344386,-0.33780817533359625,-0.33075919136398607,0.06633866352673416,140,-0.3411917371938893,-0.2538576070006266,-0.31288334832146997,-0.30264423083866193,0.03638170070491939,143
7,3.3152031103769937,1.6609372080635258,0.017459630966186523,0.0017392277087486681,tanh,0.038260942807692815,constant,sgd,"OrderedDict([('activation', 'tanh'), ('alpha', 0.038260942807692815), ('learning_rate', 'constant'), ('solver', 'sgd')])",-0.6874953627082618,-0.683159039183335,-0.690443295659328,-0.6870325658503083,0.002991736820066285,148,-0.6877072874252314,-0.6807492020151735,-0.6902021465217519,-0.6862195453207188,0.003999964365530189,148
8,20.589175303777058,4.42256176852843,0.018053849538167317,0.003058678101673934,relu,0.04957739427629721,constant,adam,"OrderedDict([('activation', 'relu'), ('alpha', 0.04957739427629721), ('learning_rate', 'constant'), ('solver', 'adam')])",-0.2829358746795209,-0.4150139920623432,-0.3277299710758187,-0.3418932792725609,0.05484284667517162,145,-0.3609700116334503,-0.2481242056571267,-0.29737835622787684,-0.30215752450615124,0.04619288775475844,142
9,14.90026593208313,7.602562894741828,0.019869486490885418,0.0025005355604883197,relu,0.004790972353300109,adaptive,sgd,"OrderedDict([('activation', 'relu'), ('alpha', 0.004790972353300109), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.686838101311923,-0.6953305551133357,-0.6800157642614411,-0.6873948068955666,0.0062646173354517715,149,-0.687228691216401,-0.6951429969113111,-0.6785756360474706,-0.6869824413917276,0.00676583775203495,149
10,25.8681902885437,0.4830523693122902,0.017021894454956055,0.0027503981958972652,tanh,0.0001,adaptive,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.0001), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.20404282263262546,-0.41801016711360495,-0.2898965361237339,-0.3039831752899881,0.08791788281614733,94,-0.2761178502917986,-0.20500806041452846,-0.24340641850642628,-0.24151077640425112,0.029061379278256697,37
11,21.07324417432149,5.181685610947411,0.0202176570892334,0.00472405203002094,tanh,0.05,adaptive,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.05), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.26242437702168797,-0.38204174320395434,-0.2943106382576117,-0.3129255861610847,0.0505764489802804,122,-0.3372182376873762,-0.22178793171610633,-0.263732844485256,-0.2742463379629128,0.047707015857095865,127
