,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_param,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,0.00475764274597168,0.001384928781606713,0.0020950635274251304,0.0009415964473326945,1.0,1e-06,"OrderedDict([('reg_param', 1.0), ('tol', 1e-06)])",-13.853195067061845,-15.785087804509548,-14.707859516515107,-14.7820474626955,0.7904345959743255,148,-15.015383348329758,-14.45332235393104,-14.925016506933826,-14.797907403064874,0.24643550010891296,148
1,0.004533688227335612,0.0008959879182851266,0.006386121114095052,0.0007592171607308248,0.5,1e-07,"OrderedDict([('reg_param', 0.5), ('tol', 1e-07)])",-0.280043904655414,-0.4082891123000798,-0.35515543235091795,-0.3478294831021372,0.052611535302014296,108,-0.358033268463928,-0.2890001228006041,-0.3129929082676492,-0.3200087665107271,0.028615968737852736,108
2,0.0099485715230306,0.0011168741233761861,0.0056705474853515625,0.0030137025151714446,0.1,1e-06,"OrderedDict([('reg_param', 0.1), ('tol', 1e-06)])",-0.21012635233981075,-0.45754171458647447,-0.3569181017102523,-0.3415287228788458,0.10159138777319122,1,-0.3191229847737153,-0.22774872876990337,-0.282263724121476,-0.2763784792216983,0.03753479049016002,1
3,0.004726012547810872,0.0006840274694000868,0.00201567014058431,0.0008932033014586335,0.1,1e-05,"OrderedDict([('reg_param', 0.1), ('tol', 1e-05)])",-0.21012635233981075,-0.45754171458647447,-0.3569181017102523,-0.3415287228788458,0.10159138777319122,1,-0.3191229847737153,-0.22774872876990337,-0.282263724121476,-0.2763784792216983,0.03753479049016002,1
4,0.00516049067179362,3.811583307649708e-05,0.0013767083485921223,2.0310252946171174e-05,0.5,1e-07,"OrderedDict([('reg_param', 0.5), ('tol', 1e-07)])",-0.280043904655414,-0.4082891123000798,-0.35515543235091795,-0.3478294831021372,0.052611535302014296,108,-0.358033268463928,-0.2890001228006041,-0.3129929082676492,-0.3200087665107271,0.028615968737852736,108
5,0.003442525863647461,0.0006248437744445397,0.0031212965647379556,0.00037227742705539226,0.1,1e-07,"OrderedDict([('reg_param', 0.1), ('tol', 1e-07)])",-0.21012635233981075,-0.45754171458647447,-0.3569181017102523,-0.3415287228788458,0.10159138777319122,1,-0.3191229847737153,-0.22774872876990337,-0.282263724121476,-0.2763784792216983,0.03753479049016002,1
6,0.00522764523824056,6.833270396210787e-05,0.002092123031616211,0.0008921630238540972,0.0,1e-06,"OrderedDict([('reg_param', 0.0), ('tol', 1e-06)])",-7.701841585852049,-2.4914864765804787,-10.636590891647584,-6.943306318026704,3.3682055853216126,147,-6.279276292667946,-2.143523157117935,-12.139158877709242,-6.853986109165041,4.100886237109715,147
7,0.005034049352010091,0.0012379684518303308,0.002258459726969401,0.001173038022695692,1.0,1e-05,"OrderedDict([('reg_param', 1.0), ('tol', 1e-05)])",-13.853195067061845,-15.785087804509548,-14.707859516515107,-14.7820474626955,0.7904345959743255,148,-15.015383348329758,-14.45332235393104,-14.925016506933826,-14.797907403064874,0.24643550010891296,148
8,0.004418532053629558,0.0006168577603183142,0.002875804901123047,0.0013260931387125627,1.0,1e-07,"OrderedDict([('reg_param', 1.0), ('tol', 1e-07)])",-13.853195067061845,-15.785087804509548,-14.707859516515107,-14.7820474626955,0.7904345959743255,148,-15.015383348329758,-14.45332235393104,-14.925016506933826,-14.797907403064874,0.24643550010891296,148
9,0.0073032379150390625,0.0039595783744568,0.008051633834838867,0.004070577234428414,0.1,1e-06,"OrderedDict([('reg_param', 0.1), ('tol', 1e-06)])",-0.21012635233981075,-0.45754171458647447,-0.3569181017102523,-0.3415287228788458,0.10159138777319122,1,-0.3191229847737153,-0.22774872876990337,-0.282263724121476,-0.2763784792216983,0.03753479049016002,1
10,0.004985809326171875,0.0009019323482967155,0.0027556419372558594,0.0007817295722142605,0.5,1e-05,"OrderedDict([('reg_param', 0.5), ('tol', 1e-05)])",-0.280043904655414,-0.4082891123000798,-0.35515543235091795,-0.3478294831021372,0.052611535302014296,108,-0.358033268463928,-0.2890001228006041,-0.3129929082676492,-0.3200087665107271,0.028615968737852736,108
