shscore
-0.9992450237727891
-0.9995862842341438
-0.999143240182581
-0.9991348854533006
-0.9988476105806683
-0.9978596754097996
-0.994871516490709
-0.9994998419432948
-0.9927812772454417
-0.9979424558362645
-0.9996275983589085
-0.9996599482824069
-0.9992939649777782
-0.9965897978047127
-0.9994568431227914
-0.9996379334783717
-0.998491685610538
-0.9989898312216733
-0.9995793769167557
-0.9996410259381434
-0.9995363200883295
-0.9995834126084286
-0.9996226109328781
-0.9996326495696208
