,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,0.03160222371419271,0.0018800681685391316,0.0047452449798583984,0.0006142131210500122,0.1,auto,sigmoid,"OrderedDict([('C', 0.1), ('gamma', 'auto'), ('kernel', 'sigmoid')])",-0.20221788970334395,-0.20074971856657597,-0.20354884641749862,-0.20217215156247284,0.0011431967356497806,12,-0.20173493729834932,-0.20485169787621235,-0.19351870303072458,-0.20003511273509542,0.004780254226248092,12
1,0.030069510142008465,0.0011949208465918799,0.0045748551686604815,0.00044539016956595946,1.0,auto,sigmoid,"OrderedDict([('C', 1.0), ('gamma', 'auto'), ('kernel', 'sigmoid')])",-0.20163805378006197,-0.2011613693813835,-0.20321525651330832,-0.2020048932249179,0.0008777021026135148,11,-0.20137170443661856,-0.20485716485934016,-0.19438441423385067,-0.20020442784326978,0.004354425136184842,13
2,0.016979455947875977,0.0009221870377577089,0.004233757654825847,0.0006264720366496847,10.0,scale,sigmoid,"OrderedDict([('C', 10.0), ('gamma', 'scale'), ('kernel', 'sigmoid')])",-0.15969179453628937,-0.15046452824758216,-0.585864253718498,-0.29867352550078985,0.20310944732902642,15,-0.16420421007870886,-0.1715943095091859,-0.5598396510380212,-0.29854605687530533,0.184787103004603,15
3,0.021521965662638348,0.0019012117636207893,0.0022728443145751953,3.999798839980774e-05,10.0,scale,linear,"OrderedDict([('C', 10.0), ('gamma', 'scale'), ('kernel', 'linear')])",-0.0817197561079271,-0.09484797644152472,-0.07801472558703677,-0.08486081937882954,0.0072221553770966465,7,-0.061440101394013874,-0.07356550246169878,-0.06377427956416513,-0.06625996113995926,0.005252954561338813,7
4,0.017856280008951824,0.0019708140306290514,0.0024820963541666665,8.840097380694979e-05,100.0,scale,rbf,"OrderedDict([('C', 100.0), ('gamma', 'scale'), ('kernel', 'rbf')])",-0.05259582173242125,-0.05517112495862284,-0.09478143893329001,-0.06751612854144469,0.01930813144333188,4,-0.04198715554049368,-0.029835075253430387,-0.020540304625154784,-0.030787511806359618,0.00878150348124625,3
5,0.02264245351155599,0.0031414364223380634,0.004938522974650065,0.003284274421127909,10.0,scale,linear,"OrderedDict([('C', 10.0), ('gamma', 'scale'), ('kernel', 'linear')])",-0.08164859123516725,-0.08728093630843198,-0.0747315764925995,-0.08122036801206624,0.005132195066012854,6,-0.0581481874022355,-0.064723855560104,-0.057220897864898944,-0.06003098027574615,0.003339887752346982,5
6,0.012489000956217447,0.00028453079625145373,0.007115602493286133,0.006623331373575081,1.0,scale,poly,"OrderedDict([('C', 1.0), ('gamma', 'scale'), ('kernel', 'poly')])",-0.21715693789112367,-0.23388319135687347,-0.1478604745410915,-0.19963353459636288,0.03724047260141561,10,-0.208551990047218,-0.19993975114689225,-0.14420691482625145,-0.18423288534012058,0.02852018468151882,10
7,0.013177156448364258,0.0010540123964021288,0.002744754155476888,0.00036122790098684046,0.1,scale,poly,"OrderedDict([('C', 0.1), ('gamma', 'scale'), ('kernel', 'poly')])",-0.21580703864418013,-0.23377070530419397,-0.157281568179264,-0.20228643737587937,0.032657332188666476,13,-0.2078570894865693,-0.19956258855962583,-0.1544016635454783,-0.18727378053055785,0.02348945497760405,11
8,0.022418737411499023,0.0023983375482592908,0.003978729248046875,0.0007663771794318285,1.0,auto,rbf,"OrderedDict([('C', 1.0), ('gamma', 'auto'), ('kernel', 'rbf')])",-0.06557956878113701,-0.06679919058679806,-0.06954797187633686,-0.06730891041475733,0.0016597020834593693,3,-0.05176850402477628,-0.041517331133827655,-0.04074549809605401,-0.04467711108488598,0.005024262594682871,4
9,0.02590322494506836,0.0033600424385855023,0.004727840423583984,0.0009417650970503606,0.1,scale,rbf,"OrderedDict([('C', 0.1), ('gamma', 'scale'), ('kernel', 'rbf')])",-0.09938819111598472,-0.09717751305665122,-0.07808367762161815,-0.09154979393141803,0.00956465684076184,9,-0.07862047928089821,-0.08442601914333799,-0.08004145364501597,-0.08102931735641739,0.002470894481467813,9
10,0.02170276641845703,0.0026253228908686773,0.00298158327738444,0.0002454837264917084,100.0,auto,rbf,"OrderedDict([('C', 100.0), ('gamma', 'auto'), ('kernel', 'rbf')])",-0.050743089816588635,-0.04658072686696045,-0.08325613527340274,-0.06019331731898394,0.016396168156617284,2,-0.035096851601851456,-0.01979413903814371,-0.02561279819343103,-0.026834596277808733,0.0063067607042552095,2
11,0.017838080724080402,0.002915187728309112,0.0032314459482828775,0.001496432641118172,1.0,auto,linear,"OrderedDict([('C', 1.0), ('gamma', 'auto'), ('kernel', 'linear')])",-0.08227548137783144,-0.10134637243177749,-0.07383534334568936,-0.08581906571843277,0.011507444628822187,8,-0.06399556532495712,-0.08144840934413547,-0.055774677840871596,-0.06707288416998806,0.010704750994485514,8
12,0.020021597544352215,0.002248211783318114,0.004049857457478841,0.0012940257401504022,10.0,auto,rbf,"OrderedDict([('C', 10.0), ('gamma', 'auto'), ('kernel', 'rbf')])",-0.04446237252417918,-0.048054366881169694,-0.08132046427633054,-0.05794573456055981,0.01659335404771369,1,-0.026897149629619387,-0.02232972778383619,-0.012578733829901855,-0.020601870414452477,0.0059717878992308696,1
