,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,0.10040100415547688,0.003977631460270775,0.026980876922607422,0.00043454217581093694,5,2,2,100,"OrderedDict([('max_depth', 5), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 100)])",-0.1575271141176717,-0.17550025192718388,-0.15004666203357955,-0.16102467602614504,0.010681635770350653,13,-0.15012173048841687,-0.14162571328482926,-0.14796122004001816,-0.14656955460442142,0.003605378074894056,13
1,0.09493732452392578,0.010465776071516695,0.030999422073364258,0.005734408180529458,9,5,4,100,"OrderedDict([('max_depth', 9), ('min_samples_leaf', 5), ('min_samples_split', 4), ('n_estimators', 100)])",-0.14463118959903712,-0.1560781891126062,-0.15234202896763685,-0.1510171358930934,0.004766197345903242,8,-0.13399195943856015,-0.1335238511192008,-0.14502400328746046,-0.13751327128174048,0.005314326724115567,9
2,0.08814557393391927,0.005921193994198685,0.02651246388753255,0.00038426706405918383,9,5,3,100,"OrderedDict([('max_depth', 9), ('min_samples_leaf', 5), ('min_samples_split', 3), ('n_estimators', 100)])",-0.14835402805101885,-0.1577128430427661,-0.15508694040449106,-0.153717937166092,0.003941444905319074,11,-0.13953130290721577,-0.13301398030305817,-0.14802981067128626,-0.14019169796052008,0.006147947171301537,10
3,0.0966181755065918,0.0020998389403232096,0.026994069417317707,0.0006647557313943248,7,3,3,100,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 3), ('min_samples_split', 3), ('n_estimators', 100)])",-0.14535324477043812,-0.1558294565924829,-0.14179824557058363,-0.14766031564450155,0.005955985935663424,6,-0.1343782171992902,-0.12739207456459326,-0.13676939576018912,-0.13284656250802418,0.003978526760104443,7
4,0.08263381322224934,0.0010567097007959493,0.02607385317484538,0.0005882558098505682,7,2,5,100,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 2), ('min_samples_split', 5), ('n_estimators', 100)])",-0.14666467112473888,-0.14740290407998055,-0.12695910293828894,-0.14034222604766947,0.0094680950246843,3,-0.1295471389242717,-0.11613866992534644,-0.12185701716187007,-0.12251427533716273,0.005493678273283859,3
5,0.08539803822835286,0.003176290352952004,0.02709348996480306,0.0004098089811279942,3,3,3,100,"OrderedDict([('max_depth', 3), ('min_samples_leaf', 3), ('min_samples_split', 3), ('n_estimators', 100)])",-0.1833982775917907,-0.1931946325719211,-0.17843411719858893,-0.1850090091207669,0.006132647365557683,14,-0.18155400847925915,-0.17106276277259058,-0.18326495350380323,-0.17862724158521767,0.00539430798770123,14
6,0.05223949750264486,0.005409361252348343,0.014985958735148111,0.00042043394702675715,5,1,5,50,"OrderedDict([('max_depth', 5), ('min_samples_leaf', 1), ('min_samples_split', 5), ('n_estimators', 50)])",-0.15753598184853623,-0.15535338866853074,-0.14038485716878416,-0.15109140922861705,0.007622931238694011,9,-0.15066047896794646,-0.12104271022835898,-0.13651959993150395,-0.13607426304260314,0.012095503296304875,8
7,0.09216936429341634,0.0015202133644714442,0.026565710703531902,0.0006831603140219088,5,1,5,100,"OrderedDict([('max_depth', 5), ('min_samples_leaf', 1), ('min_samples_split', 5), ('n_estimators', 100)])",-0.14877982192186345,-0.15150126724706867,-0.13093671599976242,-0.14373926838956486,0.009120693575043044,4,-0.13710887909511346,-0.12191877892853073,-0.12631672050457984,-0.12844812617607468,0.006381846826223291,4
8,0.08341312408447266,0.001499832935468784,0.02652597427368164,0.0008560591202015621,3,5,2,100,"OrderedDict([('max_depth', 3), ('min_samples_leaf', 5), ('min_samples_split', 2), ('n_estimators', 100)])",-0.18108941673689022,-0.19971700084347832,-0.1889715084173591,-0.18992597533257585,0.0076345695242620365,15,-0.17954993148839682,-0.17570363872478562,-0.18956192402293054,-0.181605164745371,0.00584129013470052,15
9,0.05020014444986979,0.006302736230483156,0.02049843470255534,0.00838665766265899,9,4,3,50,"OrderedDict([('max_depth', 9), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 50)])",-0.15458891558670215,-0.14183303194255636,-0.15054282979990607,-0.14898825910972155,0.005322321511573193,7,-0.1374032086015032,-0.1177983168513932,-0.1423898619947895,-0.13253046248256198,0.01061425972264567,6
10,0.1891911824544271,0.023491735080774907,0.037584384282430015,0.00022586771160835401,7,4,4,200,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 200)])",-0.14475256181346782,-0.15526050847778708,-0.1550417586400389,-0.15168494297709792,0.004902747142930443,10,-0.13715103034062529,-0.13183212393372643,-0.1516759078378075,-0.14021968737071974,0.008386752724156819,11
11,0.07452479998270671,0.02533147670432196,0.014957030614217123,0.00015782665656988306,7,2,2,50,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 50)])",-0.14422139323455507,-0.15717380273397874,-0.14081283273939862,-0.14740267623597747,0.007047966890872009,5,-0.12930439757577128,-0.12226451435215674,-0.13765095377874426,-0.12973995523555742,0.0062890334399524645,5
