model,output,metric,value
KNeighbors,Risk,f1,0.0
KNeighbors,Risk,train_time,27592835554.0
KNeighbors,Risk,predict_time,17997167.0
KNeighbors,Risk,logloss,0.3071912716631434
KNeighbors,Risk,shscore,0.3309537858565767
KNeighbors,Risk,roc_auc,0.5
KNeighbors,Risk,balanced_accuracy,0.5
KNeighbors,Risk,jaccard,0.0
AdaBoost,Risk,accuracy,0.85
AdaBoost,Risk,precision,0.0
AdaBoost,Risk,recall,0.0
AdaBoost,Risk,f1,0.0
AdaBoost,Risk,train_time,29584833556.0
AdaBoost,Risk,predict_time,4490708.0
AdaBoost,Risk,logloss,0.5679642254192531
AdaBoost,Risk,shscore,0.0787898852920261
AdaBoost,Risk,roc_auc,0.4722222222222222
AdaBoost,Risk,balanced_accuracy,0.4722222222222222
AdaBoost,Risk,jaccard,0.0
RandomForest,Risk,accuracy,0.85
RandomForest,Risk,precision,0.0
RandomForest,Risk,recall,0.0
RandomForest,Risk,f1,0.0
RandomForest,Risk,train_time,36048255808.0
RandomForest,Risk,predict_time,45536916.0
RandomForest,Risk,logloss,0.3786247846754795
RandomForest,Risk,shscore,0.2769690932540326
RandomForest,Risk,roc_auc,0.4722222222222222
RandomForest,Risk,balanced_accuracy,0.4722222222222222
RandomForest,Risk,jaccard,0.0
MLP,Risk,accuracy,0.9
MLP,Risk,precision,0.5
MLP,Risk,recall,0.5
MLP,Risk,f1,0.5
MLP,Risk,train_time,29426256721.0
MLP,Risk,predict_time,637125.0
MLP,Risk,logloss,0.3281908027917287
MLP,Risk,shscore,0.539566402835528
MLP,Risk,roc_auc,0.7222222222222221
MLP,Risk,balanced_accuracy,0.7222222222222222
MLP,Risk,jaccard,0.3333333333333333
CatBoost,Risk,accuracy,0.8
CatBoost,Risk,precision,0.25
CatBoost,Risk,recall,0.5
CatBoost,Risk,f1,0.3333333333333333
CatBoost,Risk,train_time,57441402068.0
CatBoost,Risk,predict_time,741250.0
CatBoost,Risk,logloss,0.8146300417616141
CatBoost,Risk,shscore,0.2222917002040742
CatBoost,Risk,roc_auc,0.6666666666666666
CatBoost,Risk,balanced_accuracy,0.6666666666666667
CatBoost,Risk,jaccard,0.2
ExtraTrees,Risk,accuracy,0.8
ExtraTrees,Risk,precision,0.25
ExtraTrees,Risk,recall,0.5
ExtraTrees,Risk,f1,0.3333333333333333
ExtraTrees,Risk,train_time,33167477515.0
ExtraTrees,Risk,predict_time,67305083.0
ExtraTrees,Risk,logloss,0.3739498059783323
ExtraTrees,Risk,shscore,0.4344992656449535
ExtraTrees,Risk,roc_auc,0.6666666666666666
ExtraTrees,Risk,balanced_accuracy,0.6666666666666667
ExtraTrees,Risk,jaccard,0.2
Dummy,Risk,accuracy,0.65
Dummy,Risk,precision,0.2222222222222222
Dummy,Risk,recall,1.0
Dummy,Risk,f1,0.3636363636363636
Dummy,Risk,train_time,19192665216.0
Dummy,Risk,predict_time,167000.0
Dummy,Risk,logloss,0.6931471805599453
Dummy,Risk,shscore,0.2609958040173952
Dummy,Risk,roc_auc,0.8055555555555556
Dummy,Risk,balanced_accuracy,0.8055555555555556
Dummy,Risk,jaccard,0.2222222222222222
HGB,Risk,accuracy,0.8
HGB,Risk,precision,0.0
HGB,Risk,recall,0.0
HGB,Risk,f1,0.0
HGB,Risk,train_time,432548093447.0
HGB,Risk,predict_time,649831417.0
HGB,Risk,logloss,1.0139922298710953
HGB,Risk,shscore,-0.0118743722605513
HGB,Risk,roc_auc,0.4444444444444444
HGB,Risk,balanced_accuracy,0.4444444444444444
HGB,Risk,jaccard,0.0
LGBM,Risk,accuracy,0.85
LGBM,Risk,precision,0.3333333333333333
LGBM,Risk,recall,0.5
LGBM,Risk,f1,0.4
LGBM,Risk,train_time,162657308367.0
LGBM,Risk,predict_time,4488625.0
LGBM,Risk,logloss,0.927935085367434
LGBM,Risk,shscore,0.2898125302995903
LGBM,Risk,roc_auc,0.6944444444444444
LGBM,Risk,balanced_accuracy,0.6944444444444444
LGBM,Risk,jaccard,0.25
XGB,Risk,accuracy,0.8
XGB,Risk,precision,0.0
XGB,Risk,recall,0.0
XGB,Risk,f1,0.0
XGB,Risk,train_time,106760629090.0
XGB,Risk,predict_time,3891208.0
XGB,Risk,logloss,0.4626266173597653
XGB,Risk,shscore,0.2672850220237809
XGB,Risk,roc_auc,0.4444444444444444
XGB,Risk,balanced_accuracy,0.4444444444444444
XGB,Risk,jaccard,0.0
ExtraTree,Risk,accuracy,0.85
ExtraTree,Risk,precision,0.0
ExtraTree,Risk,recall,0.0
ExtraTree,Risk,f1,0.0
ExtraTree,Risk,train_time,16307327550.0
ExtraTree,Risk,predict_time,434833.0
ExtraTree,Risk,logloss,2.1001321139648907
ExtraTree,Risk,shscore,-0.9462878879583048
ExtraTree,Risk,roc_auc,0.4722222222222222
ExtraTree,Risk,balanced_accuracy,0.4722222222222222
ExtraTree,Risk,jaccard,0.0
SVC,Risk,accuracy,0.65
SVC,Risk,precision,0.0
SVC,Risk,recall,0.0
