,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,0.002082983652750651,0.00013086122801608534,0.0015657742818196614,0.00020758253144188105,gini,5,4,3,"OrderedDict([('criterion', 'gini'), ('max_depth', 5), ('min_samples_leaf', 4), ('min_samples_split', 3)])",-1.391479886191142,-2.6755237589433056,-1.3220926406592095,-1.7963654285978858,0.6223038779794735,139,-0.3465730420751404,-0.2789893626913596,-0.33315973585332265,-0.31957404687327423,0.02921548263688709,13
1,0.0033369064331054688,0.0003520082718329667,0.0033548672993977866,0.0012165057383351381,gini,3,2,4,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('min_samples_leaf', 2), ('min_samples_split', 4)])",-0.47495039655479854,-0.774295214389891,-0.48632567990047215,-0.578523763615054,0.13850919336915737,4,-0.41493300549984874,-0.3798788682060737,-0.3766240826717167,-0.3904786521258797,0.017342817080333816,25
2,0.0026061534881591797,0.000361875475687512,0.002475897471110026,0.0008030742421585254,gini,5,3,2,"OrderedDict([('criterion', 'gini'), ('max_depth', 5), ('min_samples_leaf', 3), ('min_samples_split', 2)])",-0.5593769733934356,-2.6609299909665522,-1.5998327202979283,-1.6067132282193055,0.8579692214602301,137,-0.38686606806762197,-0.23897291495517833,-0.32561575414204097,-0.31715157905494706,0.06067304662046627,12
3,0.0027936299641927085,0.0006003292499890553,0.003966172536214192,0.0016554787923296595,gini,5,5,5,"OrderedDict([('criterion', 'gini'), ('max_depth', 5), ('min_samples_leaf', 5), ('min_samples_split', 5)])",-1.3808484874164841,-2.39584432850973,-1.3263002390939496,-1.7009976850067214,0.4918351833282583,138,-0.31307536841619477,-0.309817412628231,-0.3393259668593826,-0.32073958263460284,0.013209689067560464,15
4,0.0037839412689208984,0.0003170475885878137,0.0028745333353678384,0.0003623613820404913,gini,3,3,5,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('min_samples_leaf', 3), ('min_samples_split', 5)])",-0.4871976247477388,-0.774295214389891,-0.7697490730683113,-0.6770806374019803,0.13428039251560417,9,-0.41602775036774053,-0.3798788682060737,-0.3854527726438806,-0.3937864637392316,0.01589073578827337,82
5,0.0029385884602864585,0.0007461772862136947,0.0025499661763509116,0.00039780511247205477,entropy,7,4,3,"OrderedDict([('criterion', 'entropy'), ('max_depth', 7), ('min_samples_leaf', 4), ('min_samples_split', 3)])",-5.056128329168091,-3.975302135555324,-3.7991086818281103,-4.276846382183842,0.5557105349344823,148,-0.2590605381899571,-0.24323770310574105,-0.21883604571195803,-0.24037809566921875,0.016545602936458407,5
6,0.0018028418223063152,0.00013441851636657965,0.001176277796427409,6.064940450122939e-05,entropy,5,2,3,"OrderedDict([('criterion', 'entropy'), ('max_depth', 5), ('min_samples_leaf', 2), ('min_samples_split', 3)])",-1.9421454698014349,-1.5162039986984437,-3.4897244529188383,-2.3160246404729055,0.8479524245707257,141,-0.30293190925185376,-0.31837315908809066,-0.3003765132517727,-0.3072271938639057,0.007950132819157288,9
7,0.002190669377644857,0.0006941969079415136,0.0012749830881754558,0.00010403983868593903,entropy,9,5,3,"OrderedDict([('criterion', 'entropy'), ('max_depth', 9), ('min_samples_leaf', 5), ('min_samples_split', 3)])",-4.007585256046177,-3.4332306250889957,-4.355575550410672,-3.932130477181948,0.3803069883280692,147,-0.25095424620627105,-0.2503342602690926,-0.20953964181543913,-0.23694271609693426,0.019378552675547087,3
8,0.0020696322123209634,3.062810189228979e-05,0.00202329953511556,0.00029014704107191994,entropy,5,3,5,"OrderedDict([('criterion', 'entropy'), ('max_depth', 5), ('min_samples_leaf', 3), ('min_samples_split', 5)])",-2.147856444124142,-1.5162039986984437,-3.48847916681381,-2.3841798698787984,0.8223356597162487,142,-0.34139283507833623,-0.31837315908809066,-0.29992052670415703,-0.3198955069568613,0.01696518489428505,14
9,0.005441029866536458,0.005367774063121684,0.006554841995239258,0.004365325679938033,entropy,9,2,3,"OrderedDict([('criterion', 'entropy'), ('max_depth', 9), ('min_samples_leaf', 2), ('min_samples_split', 3)])",-6.416089959994138,-6.719324906782653,-7.119397311802191,-6.751604059526328,0.2880298196983562,150,-0.12096376057056339,-0.09584974483372484,-0.12380455164179849,-0.11353935234869557,0.012562090696559605,1
10,0.009698788324991861,0.002855961191846296,0.012273867925008139,0.0037306043429204965,gini,9,2,4,"OrderedDict([('criterion', 'gini'), ('max_depth', 9), ('min_samples_leaf', 2), ('min_samples_split', 4)])",-5.0821078982516585,-5.559235831104947,-4.601609362351531,-5.080984363902712,0.3909501759912289,149,-0.2397814767113346,-0.10850067913965686,-0.20619178790999274,-0.18482464792032804,0.05568409680969605,2
11,0.018448829650878906,0.003778365284865992,0.010279178619384766,0.0026230092819787966,entropy,3,2,3,"OrderedDict([('criterion', 'entropy'), ('max_depth', 3), ('min_samples_leaf', 2), ('min_samples_split', 3)])",-0.7778520657287097,-1.2652693381295286,-1.2736284625483831,-1.105583288802207,0.23176609569880346,131,-0.3896297786090834,-0.3998143937114143,-0.3696890621279966,-0.38637774481616477,0.01251174631017933,17
