,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,0.08408013979593913,0.0009145165145900909,0.021533409754435223,0.010736783378482481,9,4,3,100,"OrderedDict([('max_depth', 9), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 100)])",-0.5328127851129639,-0.5127077758444826,-0.5497148559481543,-0.5317451389685336,0.015126927329923535,6,-0.46641835218680566,-0.477946624362858,-0.4640930146553742,-0.469485997068346,0.006057417454177016,7
1,0.04152488708496094,0.0002337915129482597,0.01361227035522461,0.0006030441545291435,3,1,3,50,"OrderedDict([('max_depth', 3), ('min_samples_leaf', 1), ('min_samples_split', 3), ('n_estimators', 50)])",-0.5580452981175157,-0.5513606340566635,-0.5729755626027336,-0.5607938315923042,0.009035747938400182,14,-0.5488074415574365,-0.5545862165607379,-0.5357999293883732,-0.5463978625021825,0.00785644957336659,14
2,0.08331855138142903,0.0009913667440647597,0.01408537228902181,0.00032972231175462023,7,4,3,100,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 100)])",-0.5385919815782938,-0.5195392642193835,-0.5568415901837295,-0.5383242786604688,0.015229787243572813,10,-0.492917599512524,-0.5006398519775006,-0.4860484098598427,-0.49320195378328907,0.00596032374857367,11
3,0.042178710301717125,0.0005482386135298935,0.014023621877034506,0.0007031941767182213,5,2,4,50,"OrderedDict([('max_depth', 5), ('min_samples_leaf', 2), ('min_samples_split', 4), ('n_estimators', 50)])",-0.5368107107129122,-0.5255879256246262,-0.5669383313524364,-0.5431123225633249,0.01745941479352572,13,-0.5039269008877724,-0.5164847223356459,-0.4984707534923894,-0.5062941255719359,0.007542262388277534,13
4,0.08272218704223633,0.00211200800380955,0.01399691899617513,0.0004603033319231717,7,3,3,100,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 3), ('min_samples_split', 3), ('n_estimators', 100)])",-0.5358483637999452,-0.5118619865268478,-0.5579435889438099,-0.5352179797568676,0.018818015452575713,8,-0.47145334512158416,-0.4830288625255918,-0.4725367394104941,-0.4756729823525567,0.0052201638311678115,8
5,0.14054528872172037,0.0012427317010474273,0.025578975677490234,0.0004039534084032991,3,4,3,200,"OrderedDict([('max_depth', 3), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 200)])",-0.5623601514033736,-0.548525658819485,-0.5791672148005249,-0.5633510083411278,0.012528968734845986,15,-0.5524574026305534,-0.5556090765079651,-0.5436757486025791,-0.5505807425803658,0.0050492552871582806,15
6,0.08176557223002116,0.002045804892378588,0.013601859410603842,0.0001305582596682358,7,2,3,100,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 100)])",-0.5250049205292959,-0.5041156932089594,-0.5560554921849117,-0.5283920353077224,0.021339167264403085,5,-0.451028020181444,-0.46113617702496235,-0.45950528830970827,-0.4572231618387049,0.004430935538200521,6
7,0.08214330673217773,0.0010862977541751433,0.014218886693318685,0.00017420708261105537,7,4,3,100,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 100)])",-0.5347755817709672,-0.5218543355580545,-0.555776096838015,-0.5374686713890122,0.01397881780532658,9,-0.48680291358664923,-0.4987300520813419,-0.4888872721597781,-0.4914734126092564,0.005201297914060546,10
8,0.07993261019388835,0.004353108375562832,0.013600985209147135,7.090680598149062e-05,9,5,2,100,"OrderedDict([('max_depth', 9), ('min_samples_leaf', 5), ('min_samples_split', 2), ('n_estimators', 100)])",-0.5421569656863083,-0.5204573882435486,-0.5545572874443943,-0.539057213791417,0.014092719816377301,11,-0.48601431746985196,-0.4975485005575569,-0.48689048197069074,-0.49015109999936657,0.005242967818698924,9
9,0.04016772905985514,0.006127673307749164,0.014735221862792969,0.0013473940900174623,7,1,5,50,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 1), ('min_samples_split', 5), ('n_estimators', 50)])",-0.5164992662980945,-0.5107648238043931,-0.5517544303285448,-0.5263395068103441,0.0181229083529729,3,-0.44896014273848145,-0.450875159046358,-0.4427518840439127,-0.44752906194291736,0.0034672653368240528,4
10,0.06340765953063965,0.029675539492527613,0.014180262883504232,0.000815474758152607,7,2,2,50,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 50)])",-0.5223495947083266,-0.5102940290105215,-0.550655294114968,-0.5277663059446054,0.016916727435111398,4,-0.4394466096009529,-0.462972113284062,-0.4427692047310928,-0.4483959758720359,0.01039576022522027,5
11,0.0428770383199056,0.001141398999828653,0.016608794530232746,0.0021252225530512645,7,5,2,50,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 5), ('min_samples_split', 2), ('n_estimators', 50)])",-0.5386223707600656,-0.520278368351215,-0.5660780790193217,-0.5416596060435341,0.018820591080798213,12,-0.4967713289904818,-0.5161759455365735,-0.5052012569666915,-0.5060495104979156,0.007944576194492261,12
