,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,14.324763774871826,1.3018143100192743,0.05175916353861491,0.02662874556100868,relu,0.047490783946077864,adaptive,sgd,"OrderedDict([('activation', 'relu'), ('alpha', 0.047490783946077864), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.6939891353628798,-0.6938240389988486,-0.6822906368414792,-0.6900346037344024,0.0054762262938008455,24,-0.6941175988008277,-0.6936617316676398,-0.682792387370103,-0.6901905726128567,0.005234616342220057,24
1,32.891692797342934,8.541395853226978,0.051990509033203125,0.034581899679928335,tanh,0.0499155877916539,constant,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.0499155877916539), ('learning_rate', 'constant'), ('solver', 'adam')])",-0.28576666855828814,-0.35401642300774255,-0.28531414560316926,-0.3083657457230667,0.03228043211883887,14,-0.2636125011203837,-0.2729446168861341,-0.26874828415875646,-0.26843513405509145,0.003816249765315925,15
2,13.353265206019083,3.23288639326895,0.019201199213663738,0.0012428692052336144,tanh,0.03424953554606339,adaptive,sgd,"OrderedDict([('activation', 'tanh'), ('alpha', 0.03424953554606339), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.6749211741267722,-0.6925818319659196,-0.6924511032158759,-0.6866513697695226,0.00829467258202201,21,-0.674071342962796,-0.6924971435972425,-0.6925685189137436,-0.686379001824594,0.008702877822986585,21
3,16.877244472503662,8.502971946767522,0.016453901926676433,0.0026274340860498275,relu,0.023203297685027744,adaptive,sgd,"OrderedDict([('activation', 'relu'), ('alpha', 0.023203297685027744), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.6417766652500664,-0.6911303350156494,-0.6932435850868485,-0.6753835284508547,0.023779296276568444,20,-0.6423185598906124,-0.6910022386050396,-0.693545715932561,-0.675622171476071,0.0235720912338472,20
4,14.897355079650879,4.113045658110818,0.022258599599202473,0.007260108405179092,relu,0.01219465227773977,adaptive,sgd,"OrderedDict([('activation', 'relu'), ('alpha', 0.01219465227773977), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.6942833339570685,-0.6826686735335428,-0.6894689300388521,-0.6888069791764879,0.004764711841345889,23,-0.6943311895018829,-0.6825942893832709,-0.6883815900626109,-0.6884356896492548,0.00479172211023167,23
5,27.317026615142822,0.7652672871600178,0.021162668863932293,0.006212995537695796,tanh,0.012769274323296694,adaptive,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.012769274323296694), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.27890236893294496,-0.3548712209172543,-0.2745465547717533,-0.30277338154065087,0.03688162984499184,10,-0.2530220335622622,-0.25255480413868964,-0.25785468222471314,-0.25447717330855496,0.002395864588912709,9
6,24.74589999516805,5.983521049676143,0.018158356348673504,0.0032719320886580067,tanh,0.038109807794593255,constant,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.038109807794593255), ('learning_rate', 'constant'), ('solver', 'adam')])",-0.3090873362352997,-0.3513996661034756,-0.2782808889304063,-0.31292263042306057,0.029973555066105013,16,-0.2953408778272036,-0.2440757513808231,-0.2668238445245749,-0.2687468245775339,0.02097302531990244,16
7,13.510545174280802,4.24846729443652,0.021533807118733723,0.003265068328152181,tanh,0.011263416333710802,adaptive,sgd,"OrderedDict([('activation', 'tanh'), ('alpha', 0.011263416333710802), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.6927440381138834,-0.6886855956453828,-0.6835007014509894,-0.6883101117367518,0.003782905346435083,22,-0.6924426325146104,-0.6888617172673239,-0.6815270995305606,-0.687610483104165,0.004543229782123568,22
8,22.951560894648235,5.808612731009628,0.01732357343037923,0.0014162108329919228,tanh,0.022632488205163146,adaptive,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.022632488205163146), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.2799212867618862,-0.35977085182002644,-0.2833408433330832,-0.30767766063833196,0.03686189330826921,12,-0.2555731340750049,-0.2775954067082777,-0.2698320937663998,-0.2676668781832275,0.009119986910617727,14
9,23.30097754796346,1.3454984818978406,0.018935680389404297,0.003220860535127041,relu,0.01535518649767042,constant,adam,"OrderedDict([('activation', 'relu'), ('alpha', 0.01535518649767042), ('learning_rate', 'constant'), ('solver', 'adam')])",-0.31985754704992414,-0.36609968013812144,-0.3141570823050494,-0.33337143649769835,0.023259080999573217,19,-0.32051046990985493,-0.28733870422541274,-0.3181632448430955,-0.30867080632612104,0.015114480946094685,18
10,26.449881076812744,1.0223639806278144,0.018726905186971027,0.0046693788195611595,tanh,0.0001,adaptive,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.0001), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.2821945700401901,-0.3466903623593249,-0.2693261593232152,-0.29940369724091004,0.0338469153898453,6,-0.24946661577800483,-0.23754217992137544,-0.25215512266081785,-0.24638797278673272,0.006350488478709723,4
11,28.331228971481323,0.6849099725967981,0.023644685745239258,0.00630406694626054,tanh,0.05,adaptive,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.05), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.28697627932498787,-0.34967986880067065,-0.2942500164914883,-0.31030205487238227,0.028002214024608944,15,-0.25942689210300507,-0.24730195567039337,-0.28755490905858233,-0.2647612522773269,0.01686053800980209,13
