,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
12,0.0018662611643473308,0.00014760932197174027,0.0015492439270019531,0.0003358511391393953,entropy,5,5,3,"OrderedDict([('criterion', 'entropy'), ('max_depth', 5), ('min_samples_leaf', 5), ('min_samples_split', 3)])",-0.780402141058202,-0.40670751806411426,-0.6701763352856887,-0.6190953314693349,0.15677769723792156,16,-0.17462475528935875,-0.19263635065437132,-0.21376744718589838,-0.1936761843765428,0.015996843914851476,10
13,0.0028254191080729165,0.0009908727841654948,0.0021295547485351562,0.000791996974076283,entropy,3,4,3,"OrderedDict([('criterion', 'entropy'), ('max_depth', 3), ('min_samples_leaf', 4), ('min_samples_split', 3)])",-0.41199291312400216,-0.42729600469882145,-0.416719505729082,-0.41866947451730185,0.0063978088250639924,11,-0.36068910484885436,-0.34567127828646765,-0.3944861656565518,-0.3669488495972913,0.020414237033260035,16
14,0.0023584365844726562,0.001310819941768921,0.0023141702016194663,0.001670443715064658,gini,3,3,2,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('min_samples_leaf', 3), ('min_samples_split', 2)])",-0.39271566810716296,-0.42729600469882145,-0.4171622990962113,-0.4123913239673986,0.014514856124167195,4,-0.36395381980984376,-0.34567127828646765,-0.39384983967604476,-0.3678249792574521,0.019858379440325563,18
15,0.0032377243041992188,0.001977229785180802,0.004521687825520833,0.0026360811867357607,entropy,3,3,2,"OrderedDict([('criterion', 'entropy'), ('max_depth', 3), ('min_samples_leaf', 3), ('min_samples_split', 2)])",-0.41199291312400216,-0.42729600469882145,-0.4171622990962113,-0.41881707230634496,0.0063560920236446355,12,-0.36068910484885436,-0.34567127828646765,-0.39384983967604476,-0.3667367409371223,0.020128319537149685,14
16,0.0019063949584960938,0.0008507666475177482,0.001163482666015625,7.008776334791478e-05,gini,3,5,2,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('min_samples_leaf', 5), ('min_samples_split', 2)])",-0.39271566810716296,-0.42729600469882145,-0.41961464941966875,-0.4132087740752177,0.014826245847473392,7,-0.36395381980984376,-0.34567127828646765,-0.3953364028751335,-0.368320500323815,0.020509462436238985,22
17,0.003652334213256836,0.0022214449951196633,0.0023832321166992188,0.0009106573577436489,gini,3,3,3,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('min_samples_leaf', 3), ('min_samples_split', 3)])",-0.39271566810716296,-0.42729600469882145,-0.4171622990962113,-0.4123913239673986,0.014514856124167195,4,-0.36395381980984376,-0.34567127828646765,-0.39384983967604476,-0.3678249792574521,0.019858379440325563,18
18,0.002540111541748047,0.0014079863775442092,0.0013171831766764324,0.00027032253687126894,gini,3,2,2,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('min_samples_leaf', 2), ('min_samples_split', 2)])",-0.39271566810716296,-0.42729600469882145,-0.4171622990962113,-0.4123913239673986,0.014514856124167195,4,-0.36395381980984376,-0.34567127828646765,-0.39384983967604476,-0.3678249792574521,0.019858379440325563,18
19,0.003619511922200521,0.0009331681324543288,0.0017364819844563801,0.000643759430506505,entropy,3,2,3,"OrderedDict([('criterion', 'entropy'), ('max_depth', 3), ('min_samples_leaf', 2), ('min_samples_split', 3)])",-0.41199291312400216,-0.42729600469882145,-0.4171622990962113,-0.41881707230634496,0.0063560920236446355,12,-0.36068910484885436,-0.34567127828646765,-0.39384983967604476,-0.3667367409371223,0.020128319537149685,14
20,0.002140522003173828,0.0006253875213466139,0.0012372334798177083,0.000144391972774244,gini,5,2,4,"OrderedDict([('criterion', 'gini'), ('max_depth', 5), ('min_samples_leaf', 2), ('min_samples_split', 4)])",-1.350664885348751,-1.0634512333284487,-0.26035258959623064,-0.8914895694244768,0.4614277379010715,21,-0.15645560151619656,-0.19034713269390596,-0.18200280100974256,-0.17626851173994837,0.01441805642160019,7
21,0.002911806106567383,0.001084747540021202,0.00299223264058431,0.0019136947551476968,gini,3,1,2,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('min_samples_leaf', 1), ('min_samples_split', 2)])",-0.39271566810716296,-0.42729600469882145,-0.41150787279254114,-0.4105065151995085,0.014135108948287636,1,-0.36395381980984376,-0.34567127828646765,-0.3902739173822537,-0.36663300515952174,0.01830723680553098,12
22,0.001995245615641276,0.0005793466924623222,0.0027113755544026694,0.0012594186868656952,entropy,3,1,4,"OrderedDict([('criterion', 'entropy'), ('max_depth', 3), ('min_samples_leaf', 1), ('min_samples_split', 4)])",-0.41199291312400216,-0.42729600469882145,-0.41150787279254114,-0.4169322635384549,0.007330946467321145,10,-0.36068910484885436,-0.34567127828646765,-0.3902739173822537,-0.36554476683919185,0.018529830788947536,11
23,0.0025075276692708335,0.0015036979622021788,0.0011484622955322266,0.00012919838052749178,gini,3,1,5,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('min_samples_leaf', 1), ('min_samples_split', 5)])",-0.39271566810716296,-0.42729600469882145,-0.41150787279254114,-0.4105065151995085,0.014135108948287636,1,-0.36395381980984376,-0.34567127828646765,-0.3902739173822537,-0.36663300515952174,0.01830723680553098,12
