shscore
3.512124503689587
6.0146320370254545
-0.20873077595098927
-0.17745298486011402
8.29225143065324
6.83960992353305
2.75942063801896
8.06995012883354
4.776621109894931
4.09529557026133
-0.3991607163809297
-0.20873077595098927
-0.2719257629686909
-0.462697544516298
-0.2067364739566872
-0.43458677856939393
-0.33381980729002053
-0.27340314062335386
-0.08266239988261315
-0.24006980729002053
-0.30247582232761455
-0.33381980729002053
-0.20873077595098927
-0.3658506136500433
