shscore
-0.9449978426047342
-0.9949316861486476
-0.9999999999999997
-0.9449978426047342
-0.9399295287533821
-0.9949316861486476
-0.9999999999999997
-0.9949316861486476
-0.9949316861486476
-0.9449978426047342
-0.9999999999999997
-0.9949316861486476
-0.9449978426047342
-0.9999999999999997
-0.9999999999999997
-0.9449978426047342
-0.9999999999999997
-0.9949316861486476
-0.9449978426047342
-0.9999999999999997
-0.9999999999999997
-0.9449978426047342
-0.9999999999999997
-0.9449978426047342
