shscore
-0.9989235942902276
-0.9946107239110368
-0.8765928558422698
-0.9985894469042368
-0.9990632426191809
-0.9978895939762259
-0.8961965479470418
-0.8337645213509907
-0.841250014950263
-0.841250014950263
-0.9983345392973425
-0.9981189384783055
-0.9974276914664144
-0.9986841592276718
-0.9990632426191809
-0.8557944004687073
-0.9990632426191809
-0.9989235942902276
-0.849323968878833
-0.8438105785960135
-0.9978895603083009
-0.9990632426191809
-0.9990592158441284
-0.9985894469042368
