shscore
-0.8002337838808039
-0.9147344243064945
-0.7948667846341811
-0.9624241351051241
-0.8721353474651383
-0.797360688805008
-0.8559943283346003
-0.7489438251526488
-0.7948667846341811
-0.7978859417554285
-0.9742794858468825
-0.6798534748314105
-0.9746098749373936
-0.8285708736280262
-0.8032332511799932
-0.9687238069355499
-0.7573579691637333
-0.9778781767253343
-0.8421382178209306
-0.7713317794765167
-0.8006876152623157
-0.9679047014104795
-0.9710374741497988
-0.7435403558030715
