,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,4.307219982147217,0.3053381230647659,0.03605302174886068,0.026805871724186386,tanh,0.03142913320956559,adaptive,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.03142913320956559), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.39537462943877677,-0.39138321421706396,-0.4694070873123599,-0.41872164365606684,0.03587704463715364,11,-0.3378432238106113,-0.35059135880116915,-0.3315151642950162,-0.33998324896893223,0.007933476748052299,5
1,4.585804144541423,0.7018398096330335,0.028174797693888348,0.009529637499604206,tanh,0.04475793665888247,adaptive,sgd,"OrderedDict([('activation', 'tanh'), ('alpha', 0.04475793665888247), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.3716175141394555,-0.3834987717740378,-0.38429094823790205,-0.3798024113837984,0.005796625056175063,2,-0.37557652764449073,-0.3746470661572172,-0.35879926082469993,-0.3696742848754693,0.007699159510088974,10
2,4.157228231430054,0.2145596766476075,0.012700160344441732,0.004902066042906485,relu,0.03561917022858994,constant,adam,"OrderedDict([('activation', 'relu'), ('alpha', 0.03561917022858994), ('learning_rate', 'constant'), ('solver', 'adam')])",-0.40138189401514385,-0.37443753333267826,-0.6262781043260821,-0.46736584389130137,0.11290506197838776,15,-0.2877729855256447,-0.2930443773677862,-0.28582505058885654,-0.2888808044940958,0.003049602917910009,2
3,3.30672017733256,0.8415865703658075,0.0320277214050293,0.034687702031008884,relu,0.044622171818952915,constant,adam,"OrderedDict([('activation', 'relu'), ('alpha', 0.044622171818952915), ('learning_rate', 'constant'), ('solver', 'adam')])",-0.4052209946061476,-0.38261201344287193,-0.5265496649964195,-0.43812755768181305,0.06320149420057082,13,-0.2773980876006722,-0.287312491670424,-0.2847009877209287,-0.2831371889973417,0.0041958671611080365,1
4,1.9531673590342205,0.6722155143342147,0.01688241958618164,0.009762369059907124,tanh,0.0011331637835873109,constant,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.0011331637835873109), ('learning_rate', 'constant'), ('solver', 'adam')])",-0.3891546506792347,-0.38813330432522714,-0.46207753028025017,-0.41312182842823736,0.034619419838785,9,-0.3437596728194252,-0.34623216947447005,-0.3307951149899706,-0.34026231909462196,0.006769996311995426,7
5,1.2949706713358562,0.2288025884994875,0.002203226089477539,0.0003717093223152678,relu,0.02044232622563644,adaptive,adam,"OrderedDict([('activation', 'relu'), ('alpha', 0.02044232622563644), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.3952212315544456,-0.372010061799365,-0.4995279763059904,-0.4222530898866003,0.05545716457289065,12,-0.295543075923284,-0.2906441208228006,-0.2954647745705455,-0.29388399043887664,0.0022911567853146323,3
6,1.7637666861216228,0.4319619465014817,0.00841363271077474,0.00801692717209799,tanh,0.021991684721591735,adaptive,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.021991684721591735), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.3995416537608117,-0.3867759930844252,-0.4622644439646383,-0.4161940302699583,0.0329909359938491,10,-0.3405203910504613,-0.3490946469635686,-0.3306887649449192,-0.34010126765298304,0.00752001203624239,6
7,1.3335076967875164,0.8347254508499626,0.007215658823649089,0.006798140108441816,tanh,0.018562038486525156,adaptive,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.018562038486525156), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.3923511888572772,-0.3842931244311455,-0.45139803627676606,-0.4093474498550629,0.02991568110964288,7,-0.34702051845711024,-0.34533597969907864,-0.33401536658675274,-0.34212395491431385,0.005774733541109534,9
8,0.5124680995941162,0.02934386243607291,0.0026350816090901694,0.0011035308321657499,relu,0.03522579008158377,adaptive,adam,"OrderedDict([('activation', 'relu'), ('alpha', 0.03522579008158377), ('learning_rate', 'adaptive'), ('solver', 'adam')])",-0.4035115899821615,-0.38110444359161716,-0.553869410024136,-0.44616181453263826,0.07670816839277682,14,-0.290907167283229,-0.29863249496491145,-0.29743914283204054,-0.29565960169339367,0.0033956096109971847,4
9,0.7265337308247884,0.3594796775756254,0.005812803904215495,0.005088732153627186,tanh,0.027848785641449842,constant,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.027848785641449842), ('learning_rate', 'constant'), ('solver', 'adam')])",-0.39500550421833425,-0.3883133824582174,-0.45178647870572114,-0.4117017884607576,0.028475520685190454,8,-0.34004075429767144,-0.3497429995937644,-0.3350209400869074,-0.34160156465944774,0.006110747677654018,8
10,0.20206379890441895,0.08080113697000212,0.003979682922363281,0.0004632139013924129,tanh,0.00012447244432762703,constant,sgd,"OrderedDict([('activation', 'tanh'), ('alpha', 0.00012447244432762703), ('learning_rate', 'constant'), ('solver', 'sgd')])",-0.3762298229076054,-0.37671338509119756,-0.3945845830901735,-0.3825092636963255,0.008540822050362275,5,-0.3739490473174321,-0.37849644578437475,-0.3590959787576195,-0.3705138239531421,0.008284326562289265,11
11,0.35161805152893066,0.04851043211235224,0.0038859049479166665,0.0018049764901572724,tanh,0.05,adaptive,sgd,"OrderedDict([('activation', 'tanh'), ('alpha', 0.05), ('learning_rate', 'adaptive'), ('solver', 'sgd')])",-0.3778551112989306,-0.38517356480000975,-0.4044682130853208,-0.38916562972808705,0.011225469061192352,6,-0.37639465414165546,-0.377326885348571,-0.3617440020819605,-0.371821847190729,0.007136268178958966,13
