,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
0,0.12342532475789388,0.0023480832256990236,0.016231854756673176,0.0024126169669559075,7,1,3,100,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 1), ('min_samples_split', 3), ('n_estimators', 100)])",-0.4009164015371176,-0.3740037472783472,-0.38597804022477517,-0.3869660630134133,0.01100923495937781,15,-0.24477591608243648,-0.253822314288441,-0.24647875159699334,-0.2483589939892903,0.003925201796574135,1
1,0.06543151537577312,0.006561674905965133,0.014989137649536133,0.0004640131517992509,7,3,5,50,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 3), ('min_samples_split', 5), ('n_estimators', 50)])",-0.38450215705388013,-0.3741943005960449,-0.37454652705824026,-0.37774766156938844,0.004778313705878654,3,-0.3309448963006614,-0.33728523255216664,-0.3317290677257286,-0.3333197321928522,0.0028222480437605293,7
2,0.13120714823404947,0.014107132547770159,0.015297333399454752,0.0006562414209003353,5,4,3,100,"OrderedDict([('max_depth', 5), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 100)])",-0.3834561627708091,-0.3758492625282074,-0.3808234669072515,-0.380042964068756,0.0031541635273500614,11,-0.34720517539107915,-0.3494796949258674,-0.34692317211087226,-0.3478693474759396,0.0011444927973061744,11
3,0.22539854049682617,0.019444049281145598,0.026622772216796875,0.0006135633769462649,7,2,2,200,"OrderedDict([('max_depth', 7), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 200)])",-0.3878160264860975,-0.3735625669712622,-0.38420439178235904,-0.3818609950799063,0.006050284186937662,13,-0.3038849019369757,-0.3059094015454772,-0.30226132595632443,-0.30401854314625915,0.00149231561801497,3
4,0.2654563585917155,0.007118686199749317,0.028964678446451824,0.0020321431921479513,5,2,3,200,"OrderedDict([('max_depth', 5), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 200)])",-0.38222351916778113,-0.37109496593812286,-0.38374773348558455,-0.37902207286382955,0.005639744407940197,7,-0.3238448042225399,-0.3276984338257777,-0.32281886822660155,-0.3247873687583064,0.0021006127736495146,5
5,0.2390893300374349,0.0048648985026573935,0.02692270278930664,0.0007260277536388584,9,3,3,200,"OrderedDict([('max_depth', 9), ('min_samples_leaf', 3), ('min_samples_split', 3), ('n_estimators', 200)])",-0.3842381040339386,-0.37747794825741776,-0.3753476344271659,-0.3790212289061741,0.003790021884532822,6,-0.3215477928295259,-0.3246909989153624,-0.32018012561812903,-0.3221396391210058,0.001888510171268549,4
6,0.11749124526977539,0.002534477961130541,0.015581528345743815,0.0004426752856020079,5,3,4,100,"OrderedDict([('max_depth', 5), ('min_samples_leaf', 3), ('min_samples_split', 4), ('n_estimators', 100)])",-0.3841376594396913,-0.3748534356589229,-0.38117259397242775,-0.3800545630236806,0.0038718382976405223,12,-0.3388529653720857,-0.3465811265888569,-0.34011408022648393,-0.3418493907291422,0.0033852223810338527,9
7,0.059526284535725914,0.0009634043192263429,0.015276273091634115,0.0006098270749752873,3,2,3,50,"OrderedDict([('max_depth', 3), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 50)])",-0.3783993234091841,-0.3721345158482726,-0.3873672924268415,-0.3793003772280994,0.006251308879564633,8,-0.34860736030787987,-0.35821566335559235,-0.351646678067334,-0.35282323391026876,0.004009828309111513,14
8,0.06600284576416016,0.005936371713082793,0.015366633733113607,0.0009684309183147578,5,2,3,50,"OrderedDict([('max_depth', 5), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 50)])",-0.3848322528158564,-0.36678459395154944,-0.3808684215791654,-0.37749508944885707,0.007744418414429298,2,-0.3260796094489866,-0.3290935798684589,-0.3296772662127915,-0.32828348517674566,0.0015764884193874623,6
9,0.07636745770772298,0.02249068430415239,0.01553956667582194,0.0007920583928065761,5,5,3,50,"OrderedDict([('max_depth', 5), ('min_samples_leaf', 5), ('min_samples_split', 3), ('n_estimators', 50)])",-0.38241723015696505,-0.3769256936081223,-0.37890862587663576,-0.3794171832139077,0.002270567673628312,9,-0.3499845036253642,-0.35364514433660466,-0.3543515880327666,-0.3526604119982451,0.0019140062502514693,13
10,0.10654497146606445,0.012883678474072695,0.01589798927307129,0.0005107736582553512,5,4,5,50,"OrderedDict([('max_depth', 5), ('min_samples_leaf', 4), ('min_samples_split', 5), ('n_estimators', 50)])",-0.3829517282235588,-0.37535010244234696,-0.37784964984676206,-0.37871716017088924,0.003163395775770768,5,-0.34731875617631763,-0.34968617797896334,-0.3485403791597015,-0.3485151044383275,0.0009666611286850437,12
11,0.07168078422546387,0.009347815888227383,0.015556812286376953,0.001049601033704471,9,2,3,50,"OrderedDict([('max_depth', 9), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 50)])",-0.3903433762338383,-0.3760200811814859,-0.38611161029275065,-0.3841583559026916,0.006008360692867867,14,-0.2905972140395928,-0.28649773839357345,-0.302404767153312,-0.2931665731954928,0.006743371849195939,2
