,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_param,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,rank_train_score
14,0.013059218724568685,0.0011337595602313594,0.005265156428019206,0.002052361722686436,0.5,1e-07,"OrderedDict([('reg_param', 0.5), ('tol', 1e-07)])",-0.31873325894786525,-0.3627766776117087,-0.360304876191605,-0.34727160425039294,0.020204872597467446,1,-0.3274050655732152,-0.31797037757439983,-0.31141492884865907,-0.31893012399875803,0.006563126948683373,6
15,0.006051858266194661,0.00196865731738625,0.004927635192871094,0.0025623976495607824,0.5,1e-07,"OrderedDict([('reg_param', 0.5), ('tol', 1e-07)])",-0.31873325894786525,-0.3627766776117087,-0.360304876191605,-0.34727160425039294,0.020204872597467446,1,-0.3274050655732152,-0.31797037757439983,-0.31141492884865907,-0.31893012399875803,0.006563126948683373,6
16,0.011897802352905273,0.002845866848477373,0.0038166046142578125,0.0020053888076245704,0.5,1e-06,"OrderedDict([('reg_param', 0.5), ('tol', 1e-06)])",-0.31873325894786525,-0.3627766776117087,-0.360304876191605,-0.34727160425039294,0.020204872597467446,1,-0.3274050655732152,-0.31797037757439983,-0.31141492884865907,-0.31893012399875803,0.006563126948683373,6
17,0.005347490310668945,0.0013761134306351061,0.0021512508392333984,0.0009198452245532624,0.5,1e-05,"OrderedDict([('reg_param', 0.5), ('tol', 1e-05)])",-0.31873325894786525,-0.3627766776117087,-0.360304876191605,-0.34727160425039294,0.020204872597467446,1,-0.3274050655732152,-0.31797037757439983,-0.31141492884865907,-0.31893012399875803,0.006563126948683373,6
18,0.009783267974853516,0.0034695201373062456,0.006753365198771159,0.0010526897898695087,0.5,1e-06,"OrderedDict([('reg_param', 0.5), ('tol', 1e-06)])",-0.31873325894786525,-0.3627766776117087,-0.360304876191605,-0.34727160425039294,0.020204872597467446,1,-0.3274050655732152,-0.31797037757439983,-0.31141492884865907,-0.31893012399875803,0.006563126948683373,6
19,0.004762808481852214,0.0005478937221160168,0.002658367156982422,0.0009717001446820071,0.5,1e-05,"OrderedDict([('reg_param', 0.5), ('tol', 1e-05)])",-0.31873325894786525,-0.3627766776117087,-0.360304876191605,-0.34727160425039294,0.020204872597467446,1,-0.3274050655732152,-0.31797037757439983,-0.31141492884865907,-0.31893012399875803,0.006563126948683373,6
20,0.00467530886332194,0.0007843103605606504,0.0016725858052571614,0.00036256164894547994,0.1,1e-05,"OrderedDict([('reg_param', 0.1), ('tol', 1e-05)])",-0.3337352750970271,-0.3747516081375418,-0.38752394823483766,-0.36533694382313553,0.022946056561658868,15,-0.28884152739360136,-0.27345828758660334,-0.2811574717997316,-0.28115242892664544,0.006280182365336685,1
21,0.005749146143595378,0.0006852591372874017,0.001978158950805664,0.0008560873402791939,0.5,1e-07,"OrderedDict([('reg_param', 0.5), ('tol', 1e-07)])",-0.31873325894786525,-0.3627766776117087,-0.360304876191605,-0.34727160425039294,0.020204872597467446,1,-0.3274050655732152,-0.31797037757439983,-0.31141492884865907,-0.31893012399875803,0.006563126948683373,6
22,0.0043519337972005205,0.0007654123248287568,0.0027809937795003257,0.000880859144054457,0.5,1e-07,"OrderedDict([('reg_param', 0.5), ('tol', 1e-07)])",-0.31873325894786525,-0.3627766776117087,-0.360304876191605,-0.34727160425039294,0.020204872597467446,1,-0.3274050655732152,-0.31797037757439983,-0.31141492884865907,-0.31893012399875803,0.006563126948683373,6
23,0.004302978515625,0.0012465636615413566,0.0021608670552571616,0.0010697685572645245,0.5,1e-05,"OrderedDict([('reg_param', 0.5), ('tol', 1e-05)])",-0.31873325894786525,-0.3627766776117087,-0.360304876191605,-0.34727160425039294,0.020204872597467446,1,-0.3274050655732152,-0.31797037757439983,-0.31141492884865907,-0.31893012399875803,0.006563126948683373,6
