shscore
-0.7651394572255644
-0.6000117044956454
-0.2689236966891499
-0.28983094357174904
-0.6716827190271316
-0.7848155269357777
-0.1500099666342804
-0.4563952869041358
-0.4037390216611898
-0.591286629251135
-0.9038513835873445
-0.46171436125456083
-0.875806050468066
0.10009883465175651
-0.4932658912045552
-0.883498380092177
-0.5780967254241853
-0.8113789528625492
-0.8725313488507345
-0.856158067726737
-0.868025867604897
-0.4725967493508173
-0.5873118071997684
-0.8535551489224104
-0.8985467910220539
-0.8367203021676178
-0.8390466287338203
-0.8540013182104853
-0.8780420654186198
-0.8445378997473011
-0.8202839185933902
-0.9089133481190108
