model,output,metric,value
LGBM,target,logloss,1.8751931169255975
LGBM,target,shscore,-0.2840529039222134
LGBM,target,roc_auc,0.6616161616161615
LGBM,target,balanced_accuracy,0.6616161616161615
LGBM,target,jaccard,0.46153846153846156
XGB,target,accuracy,0.85
XGB,target,precision,0.9
XGB,target,recall,0.8181818181818182
XGB,target,f1,0.8571428571428572
XGB,target,train_time,301203757931.0
XGB,target,predict_time,5778042.0
XGB,target,logloss,0.36981841650097713
XGB,target,shscore,0.7185085530237215
XGB,target,roc_auc,0.8535353535353535
XGB,target,balanced_accuracy,0.8535353535353536
XGB,target,jaccard,0.75
ExtraTree,target,accuracy,0.65
ExtraTree,target,precision,0.75
ExtraTree,target,recall,0.5454545454545454
ExtraTree,target,f1,0.631578947368421
ExtraTree,target,train_time,103145310839.0
ExtraTree,target,predict_time,1604083.0
ExtraTree,target,logloss,12.615278686191001
ExtraTree,target,shscore,-4.086270123854479
ExtraTree,target,roc_auc,0.6616161616161615
ExtraTree,target,balanced_accuracy,0.6616161616161615
ExtraTree,target,jaccard,0.46153846153846156
