model,output,metric,value
LGBM,target,f1,0.9607843137254902
LGBM,target,train_time,18418634801.0
LGBM,target,predict_time,1161000.0
LGBM,target,logloss,0.1475902669576398
LGBM,target,shscore,0.9183547441743168
LGBM,target,roc_auc,0.959983993597439
LGBM,target,balanced_accuracy,0.959983993597439
LGBM,target,jaccard,0.9245283018867924
XGB,target,accuracy,0.95
XGB,target,precision,0.9423076923076924
XGB,target,recall,0.9607843137254902
XGB,target,f1,0.9514563106796116
XGB,target,train_time,20441015676.0
XGB,target,predict_time,2299875.0
XGB,target,logloss,0.1381841175784464
XGB,target,shscore,0.8821889327724208
XGB,target,roc_auc,0.949779911964786
XGB,target,balanced_accuracy,0.949779911964786
XGB,target,jaccard,0.9074074074074074
ExtraTree,target,accuracy,0.92
ExtraTree,target,precision,0.9215686274509804
ExtraTree,target,recall,0.9215686274509804
ExtraTree,target,f1,0.9215686274509804
ExtraTree,target,train_time,11554213547.0
ExtraTree,target,predict_time,483708.0
ExtraTree,target,logloss,1.2086826290889348
ExtraTree,target,shscore,0.7989287092365132
ExtraTree,target,roc_auc,0.919967987194878
ExtraTree,target,balanced_accuracy,0.919967987194878
ExtraTree,target,jaccard,0.8545454545454545
