model,output,metric,value
SVC,target,accuracy,0.85
SVC,target,precision,0.8181818181818182
SVC,target,recall,0.9
SVC,target,f1,0.8571428571428572
SVC,target,train_time,136319509687.0
SVC,target,predict_time,1447000.0
SVC,target,logloss,0.4122383103558442
SVC,target,shscore,0.5966893399676748
SVC,target,roc_auc,0.85
SVC,target,balanced_accuracy,0.8500000000000001
SVC,target,jaccard,0.75
GradientBoosting,target,accuracy,0.8
GradientBoosting,target,precision,0.8
GradientBoosting,target,recall,0.8
GradientBoosting,target,f1,0.8000000000000002
GradientBoosting,target,train_time,80491160245.0
GradientBoosting,target,predict_time,754916.0
GradientBoosting,target,logloss,2.3856394158379635
GradientBoosting,target,shscore,-0.7853805387881942
GradientBoosting,target,roc_auc,0.8
GradientBoosting,target,balanced_accuracy,0.8
GradientBoosting,target,jaccard,0.6666666666666666
GaussianNB,target,accuracy,0.7
GaussianNB,target,precision,0.75
GaussianNB,target,recall,0.6
GaussianNB,target,f1,0.6666666666666665
GaussianNB,target,train_time,53563513525.0
GaussianNB,target,predict_time,1785417.0
GaussianNB,target,logloss,3.376085381781297
GaussianNB,target,shscore,-0.6732689395684434
GaussianNB,target,roc_auc,0.7000000000000002
GaussianNB,target,balanced_accuracy,0.7
GaussianNB,target,jaccard,0.5
DecisionTree,target,accuracy,0.65
DecisionTree,target,precision,0.6153846153846154
DecisionTree,target,recall,0.8
DecisionTree,target,f1,0.6956521739130435
DecisionTree,target,train_time,94429167793.0
DecisionTree,target,predict_time,1509209.0
DecisionTree,target,logloss,12.615278686191004
DecisionTree,target,shscore,-6.685993534034023
DecisionTree,target,roc_auc,0.65
DecisionTree,target,balanced_accuracy,0.65
DecisionTree,target,jaccard,0.5333333333333333
KNeighbors,target,accuracy,0.55
KNeighbors,target,precision,0.5384615384615384
KNeighbors,target,recall,0.7
KNeighbors,target,f1,0.608695652173913
KNeighbors,target,train_time,78887732536.0
KNeighbors,target,predict_time,39557125.0
KNeighbors,target,logloss,0.6388637764892658
KNeighbors,target,shscore,0.17081133688982975
KNeighbors,target,roc_auc,0.55
KNeighbors,target,balanced_accuracy,0.55
KNeighbors,target,jaccard,0.4375
AdaBoost,target,accuracy,0.85
AdaBoost,target,precision,0.8181818181818182
AdaBoost,target,recall,0.9
AdaBoost,target,f1,0.8571428571428572
AdaBoost,target,train_time,93157964876.0
AdaBoost,target,predict_time,16296916.0
AdaBoost,target,logloss,0.5917414148731475
AdaBoost,target,shscore,0.538864773872727
AdaBoost,target,roc_auc,0.85
AdaBoost,target,balanced_accuracy,0.8500000000000001
AdaBoost,target,jaccard,0.75
RandomForest,target,accuracy,0.8
RandomForest,target,precision,0.8
RandomForest,target,recall,0.8
RandomForest,target,f1,0.8000000000000002
RandomForest,target,train_time,105804636299.0
RandomForest,target,predict_time,160021751.0
RandomForest,target,logloss,0.5061655707467236
RandomForest,target,shscore,0.5199236928246005
RandomForest,target,roc_auc,0.8
RandomForest,target,balanced_accuracy,0.8
RandomForest,target,jaccard,0.6666666666666666
MLP,target,accuracy,0.75
MLP,target,precision,0.7777777777777778
MLP,target,recall,0.7
MLP,target,f1,0.7368421052631577
MLP,target,train_time,107739470549.0
MLP,target,predict_time,1967334.0
MLP,target,logloss,0.6264025735952353
MLP,target,shscore,0.3976390776363926
MLP,target,roc_auc,0.75
MLP,target,balanced_accuracy,0.75
MLP,target,jaccard,0.5833333333333334
CatBoost,target,accuracy,0.85
CatBoost,target,precision,0.8181818181818182
CatBoost,target,recall,0.9
CatBoost,target,f1,0.8571428571428572
CatBoost,target,train_time,189891880753.0
CatBoost,target,predict_time,983000.0
CatBoost,target,logloss,1.2076432159654718
CatBoost,target,shscore,0.2082079526291415
CatBoost,target,roc_auc,0.85
CatBoost,target,balanced_accuracy,0.8500000000000001
CatBoost,target,jaccard,0.75
ExtraTrees,target,accuracy,0.75
ExtraTrees,target,precision,0.7272727272727273
