shscore
-0.9806033617142559
-0.979189240662024
-0.979189240662024
-0.9783998627650997
-0.9796646191970154
-0.979189240662024
-0.9783998627650997
-0.9747516484957768
-0.9772993290411839
-0.9783998627650997
-0.979189240662024
-0.9806033617142559
-0.9806033617142559
-0.9796646191970154
-0.979189240662024
-0.8052786068512663
-0.8052786068512663
-0.9772993290411839
-0.9796646191970154
-0.8118945352626419
-0.8052786068512663
-0.9772993290411839
-0.9806033617142559
-0.9772993290411839
